start,end,type,measure,start_beat,duration,track,TS,measure_score
285.0,288.0,f,96,0.0,3.0,0,6/8,96
300.0,303.0,f,101,0.0,3.0,0,6/8,101
303.0,306.0,f,102,0.0,3.0,0,6/8,102
306.0,309.0,f,103,0.0,3.0,0,6/8,103
309.0,312.0,f,104,0.0,3.0,0,6/8,104
378.0,382.5,i,127,0.0,4.5,0,6/8,127
381.0,385.5,i,128,0.0,4.5,1,6/8,128
384.0,388.5,i,129,0.0,4.5,0,6/8,129
387.0,391.5,i,130,0.0,4.5,1,6/8,130
390.0,394.5,i,131,0.0,4.5,0,6/8,131
393.0,397.5,i,132,0.0,4.5,1,6/8,132
396.0,403.5,i,133,0.0,7.5,0,6/8,133
408.0,412.5,a,137,0.0,4.5,0,6/8,1
414.0,418.5,a,139,0.0,4.5,0,6/8,3
420.0,426.0,b,141,0.0,6.0,0,6/8,5
420.0,424.5,c,141,0.0,4.5,1,6/8,5
426.0,432.0,b,143,0.0,6.0,0,6/8,7
426.0,430.5,c,143,0.0,4.5,1,6/8,7
432.0,445.5,b,145,0.0,13.5,0,6/8,9
432.0,439.5,c,145,0.0,7.5,1,6/8,9
444.0,456.0,b,149,0.0,12.0,1,6/8,13
445.5,453.0,c,149,1.5,7.5,0,6/8,13
453.0,457.5,a,152,0.0,4.5,0,6/8,16
456.0,469.5,b,153,0.0,13.5,1,6/8,17
460.5,468.0,b,154,1.5,7.5,0,6/8,18
468.0,480.0,b,157,0.0,12.0,0,6/8,21
472.5,480.0,b,158,1.5,7.5,1,6/8,22
480.0,484.5,a,161,0.0,4.5,0,6/8,25
484.5,490.5,d,162,1.5,6.0,0,6/8,26
492.0,496.5,a,165,0.0,4.5,0,6/8,29
496.5,502.5,d,166,1.5,6.0,0,6/8,30
504.0,510.0,a,169,0.0,6.0,0,6/8,33
510.0,516.0,j,171,0.0,6.0,0,6/8,35
510.0,516.0,j,171,0.0,6.0,1,6/8,35
516.0,522.0,j,173,0.0,6.0,0,6/8,37
516.0,523.5,j,173,0.0,7.5,1,6/8,37
528.0,534.0,e,177,0.0,6.0,1,6/8,41
534.0,540.0,e,179,0.0,6.0,1,6/8,43
540.0,543.0,b,181,0.0,3.0,0,6/8,45
540.0,543.0,b,181,0.0,3.0,1,6/8,45
543.0,546.0,b,182,0.0,3.0,0,6/8,46
543.0,546.0,b,182,0.0,3.0,1,6/8,46
546.0,549.0,b,183,0.0,3.0,0,6/8,47
546.0,549.0,b,183,0.0,3.0,1,6/8,47
549.0,553.5,b,184,0.0,4.5,0,6/8,48
549.0,553.5,b,184,0.0,4.5,1,6/8,48
558.0,564.0,e,187,0.0,6.0,0,6/8,51
564.0,570.0,e,189,0.0,6.0,0,6/8,53
570.0,573.0,b,191,0.0,3.0,0,6/8,55
570.0,573.0,b,191,0.0,3.0,1,6/8,55
573.0,576.0,b,192,0.0,3.0,0,6/8,56
573.0,576.0,b,192,0.0,3.0,1,6/8,56
576.0,579.0,b,193,0.0,3.0,0,6/8,57
576.0,579.0,b,193,0.0,3.0,1,6/8,57
579.0,583.5,b,194,0.0,4.5,0,6/8,58
579.0,583.5,b,194,0.0,4.5,1,6/8,58
583.5,589.5,c,195,1.5,6.0,0,6/8,59
589.5,595.5,c,197,1.5,6.0,0,6/8,61
595.5,604.5,c,199,1.5,9.0,0,6/8,63
607.5,613.5,f,203,1.5,6.0,0,6/8,67
607.5,612.0,c,203,1.5,4.5,1,6/8,67
613.5,619.5,f,205,1.5,6.0,0,6/8,69
613.5,618.0,c,205,1.5,4.5,1,6/8,69
619.5,625.5,c,207,1.5,6.0,0,6/8,71
619.5,625.5,f,207,1.5,6.0,1,6/8,71
625.5,631.5,f,209,1.5,6.0,0,6/8,73
631.5,636.0,f,211,1.5,4.5,0,6/8,75
636.0,649.5,f,213,0.0,13.5,0,6/8,77
649.5,655.5,g,217,1.5,6.0,0,6/8,81
655.5,661.5,g,219,1.5,6.0,0,6/8,83
661.5,666.0,b,221,1.5,4.5,0,6/8,85
661.5,667.5,g,221,1.5,6.0,1,6/8,85
666.0,672.0,b,223,0.0,6.0,0,6/8,87
667.5,673.5,g,223,1.5,6.0,1,6/8,87
675.0,678.0,b,226,0.0,3.0,0,6/8,90
678.0,681.0,b,227,0.0,3.0,0,6/8,91
681.0,684.0,b,228,0.0,3.0,0,6/8,92
684.0,687.0,f,229,0.0,3.0,0,6/8,93
687.0,690.0,f,230,0.0,3.0,0,6/8,94
690.0,693.0,f,231,0.0,3.0,0,6/8,95
693.0,696.0,f,232,0.0,3.0,0,6/8,96
708.0,711.0,f,237,0.0,3.0,0,6/8,101
711.0,714.0,f,238,0.0,3.0,0,6/8,102
714.0,717.0,f,239,0.0,3.0,0,6/8,103
717.0,720.0,f,240,0.0,3.0,0,6/8,104
786.0,790.5,i,263,0.0,4.5,0,6/8,127
789.0,793.5,i,264,0.0,4.5,1,6/8,128
792.0,796.5,i,265,0.0,4.5,0,6/8,129
795.0,799.5,i,266,0.0,4.5,1,6/8,130
798.0,802.5,i,267,0.0,4.5,0,6/8,131
801.0,805.5,i,268,0.0,4.5,1,6/8,132
804.0,811.5,i,269,0.0,7.5,0,6/8,133
816.0,820.5,a,273,0.0,4.5,1,6/8,137
822.0,826.5,a,275,0.0,4.5,1,6/8,139
864.0,868.5,i,289,0.0,4.5,1,6/8,153
867.0,871.5,i,290,0.0,4.5,0,6/8,154
870.0,874.5,i,291,0.0,4.5,1,6/8,155
873.0,877.5,i,292,0.0,4.5,0,6/8,156
876.0,880.5,i,293,0.0,4.5,1,6/8,157
879.0,883.5,i,294,0.0,4.5,0,6/8,158
882.0,886.5,i,295,0.0,4.5,1,6/8,159
885.0,889.5,i,296,0.0,4.5,0,6/8,160
888.0,892.5,i,297,0.0,4.5,1,6/8,161
891.0,895.5,h,298,0.0,4.5,0,6/8,162
894.0,898.5,h,299,0.0,4.5,1,6/8,163
897.0,901.5,h,300,0.0,4.5,0,6/8,164
900.0,904.5,h,301,0.0,4.5,1,6/8,165
903.0,907.5,h,302,0.0,4.5,0,6/8,166
906.0,910.5,h,303,0.0,4.5,1,6/8,167
909.0,915.0,h,304,0.0,6.0,0,6/8,168
912.0,916.5,a,305,0.0,4.5,0,6/8,169
918.0,922.5,a,307,0.0,4.5,0,6/8,171
924.0,930.0,k,309,0.0,6.0,0,6/8,173
930.0,936.0,k,311,0.0,6.0,0,6/8,175
936.0,940.5,a,313,0.0,4.5,0,6/8,177
942.0,946.5,a,315,0.0,4.5,0,6/8,179
948.0,954.0,k,317,0.0,6.0,0,6/8,181
954.0,960.0,k,319,0.0,6.0,0,6/8,183
960.0,964.5,a,321,0.0,4.5,0,6/8,185
966.0,970.5,a,323,0.0,4.5,0,6/8,187
972.0,976.5,a,325,0.0,4.5,0,6/8,189
978.0,982.5,a,327,0.0,4.5,0,6/8,191
984.0,990.0,b,329,0.0,6.0,0,6/8,193
984.0,988.5,c,329,0.0,4.5,1,6/8,193
990.0,996.0,b,331,0.0,6.0,0,6/8,195
990.0,994.5,c,331,0.0,4.5,1,6/8,195
996.0,1009.5,b,333,0.0,13.5,0,6/8,197
996.0,1003.5,c,333,0.0,7.5,1,6/8,197
1008.0,1021.5,b,337,0.0,13.5,1,6/8,201
1009.5,1021.5,c,337,1.5,12.0,0,6/8,201
1020.0,1033.5,b,341,0.0,13.5,0,6/8,205
1041.0,1050.0,b,348,0.0,9.0,0,6/8,212
1050.0,1056.0,j,351,0.0,6.0,0,6/8,215
1051.5,1057.5,j,351,1.5,6.0,1,6/8,215
1056.0,1062.0,j,353,0.0,6.0,0,6/8,217
1056.0,1063.5,j,353,0.0,7.5,1,6/8,217
1068.0,1074.0,b,357,0.0,6.0,0,6/8,221
1068.0,1074.0,e,357,0.0,6.0,1,6/8,221
1074.0,1080.0,b,359,0.0,6.0,0,6/8,223
1074.0,1080.0,e,359,0.0,6.0,1,6/8,223
1080.0,1083.0,b,361,0.0,3.0,0,6/8,225
1080.0,1083.0,b,361,0.0,3.0,1,6/8,225
1083.0,1086.0,b,362,0.0,3.0,0,6/8,226
1083.0,1086.0,b,362,0.0,3.0,1,6/8,226
1086.0,1089.0,b,363,0.0,3.0,0,6/8,227
1086.0,1089.0,b,363,0.0,3.0,1,6/8,227
1089.0,1093.5,b,364,0.0,4.5,0,6/8,228
1089.0,1093.5,b,364,0.0,4.5,1,6/8,228
1098.0,1104.0,e,367,0.0,6.0,0,6/8,231
1104.0,1110.0,e,369,0.0,6.0,0,6/8,233
1110.0,1113.0,b,371,0.0,3.0,0,6/8,235
1110.0,1113.0,b,371,0.0,3.0,1,6/8,235
1113.0,1116.0,b,372,0.0,3.0,0,6/8,236
1113.0,1116.0,b,372,0.0,3.0,1,6/8,236
1116.0,1119.0,b,373,0.0,3.0,0,6/8,237
1116.0,1119.0,b,373,0.0,3.0,1,6/8,237
1119.0,1123.5,b,374,0.0,4.5,0,6/8,238
1119.0,1123.5,b,374,0.0,4.5,1,6/8,238
1123.5,1129.5,c,375,1.5,6.0,0,6/8,239
1129.5,1135.5,c,377,1.5,6.0,0,6/8,241
1135.5,1144.5,c,379,1.5,9.0,0,6/8,243
1147.5,1153.5,f,383,1.5,6.0,0,6/8,247
1147.5,1152.0,c,383,1.5,4.5,1,6/8,247
1153.5,1159.5,f,385,1.5,6.0,0,6/8,249
1153.5,1158.0,c,385,1.5,4.5,1,6/8,249
1159.5,1165.5,c,387,1.5,6.0,1,6/8,251
1159.5,1165.5,f,387,1.5,6.0,0,6/8,251
1165.5,1171.5,f,389,1.5,6.0,0,6/8,253
1171.5,1176.0,f,391,1.5,4.5,0,6/8,255
1176.0,1189.5,f,393,0.0,13.5,0,6/8,257
1189.5,1195.5,g,397,1.5,6.0,0,6/8,261
1195.5,1201.5,g,399,1.5,6.0,0,6/8,263
1201.5,1206.0,b,401,1.5,4.5,0,6/8,265
1201.5,1207.5,g,401,1.5,6.0,1,6/8,265
1206.0,1212.0,b,403,0.0,6.0,0,6/8,267
1207.5,1213.5,g,403,1.5,6.0,1,6/8,267
1215.0,1218.0,b,406,0.0,3.0,0,6/8,270
1218.0,1221.0,b,407,0.0,3.0,0,6/8,271
1221.0,1224.0,b,408,0.0,3.0,0,6/8,272
1224.0,1227.0,f,409,0.0,3.0,0,6/8,273
1227.0,1230.0,f,410,0.0,3.0,0,6/8,274
1230.0,1233.0,f,411,0.0,3.0,0,6/8,275
1233.0,1236.0,f,412,0.0,3.0,0,6/8,276
1248.0,1251.0,f,417,0.0,3.0,0,6/8,281
1251.0,1254.0,f,418,0.0,3.0,0,6/8,282
1254.0,1257.0,f,419,0.0,3.0,0,6/8,283
1257.0,1260.0,f,420,0.0,3.0,0,6/8,284
1326.0,1330.5,i,443,0.0,4.5,0,6/8,307
1329.0,1333.5,i,444,0.0,4.5,1,6/8,308
1332.0,1336.5,i,445,0.0,4.5,0,6/8,309
1335.0,1339.5,i,446,0.0,4.5,1,6/8,310
1338.0,1342.5,i,447,0.0,4.5,0,6/8,311
1341.0,1348.5,i,448,0.0,7.5,1,6/8,312
1350.0,1354.5,a,451,0.0,4.5,0,6/8,315
1356.0,1360.5,a,453,0.0,4.5,0,6/8,317
1362.0,1366.5,a,455,0.0,4.5,0,6/8,319
1375.5,1381.5,c,459,1.5,6.0,0,6/8,323
1381.5,1387.5,c,461,1.5,6.0,0,6/8,325
1387.5,1393.5,c,463,1.5,6.0,0,6/8,327
1387.5,1393.5,f,463,1.5,6.0,1,6/8,327
1393.5,1399.5,c,465,1.5,6.0,0,6/8,329
1393.5,1399.5,f,465,1.5,6.0,1,6/8,329
1399.5,1405.5,c,467,1.5,6.0,0,6/8,331
1399.5,1405.5,f,467,1.5,6.0,1,6/8,331
1405.5,1411.5,c,469,1.5,6.0,0,6/8,333
1405.5,1411.5,f,469,1.5,6.0,1,6/8,333
1411.5,1417.5,f,471,1.5,6.0,1,6/8,335
1422.0,1426.5,i,475,0.0,4.5,1,6/8,339
1425.0,1429.5,i,476,0.0,4.5,0,6/8,340
1428.0,1432.5,i,477,0.0,4.5,1,6/8,341
1431.0,1435.5,i,478,0.0,4.5,0,6/8,342
1434.0,1438.5,i,479,0.0,4.5,1,6/8,343
1437.0,1441.5,i,480,0.0,4.5,0,6/8,344
1440.0,1444.5,i,481,0.0,4.5,1,6/8,345
1443.0,1447.5,i,482,0.0,4.5,0,6/8,346
1446.0,1450.5,i,483,0.0,4.5,1,6/8,347
1449.0,1455.0,i,484,0.0,6.0,0,6/8,348
1455.0,1459.5,a,486,0.0,4.5,0,6/8,350
1461.0,1465.5,a,488,0.0,4.5,0,6/8,352
1467.0,1471.5,a,490,0.0,4.5,0,6/8,354
1471.5,1477.5,a,491,1.5,6.0,0,6/8,355
1477.5,1483.5,a,493,1.5,6.0,0,6/8,357
