onset,midi_number,morphetic_number,duration,staff_number,measure,type
23.5,46,52,0.25,1,2,b
23.75,50,54,0.25,1,2,b
24.0,51,55,0.5,1,3,b
24.0,58,59,1.0,0,3,
24.0,67,64,1.0,0,3,
24.0,70,66,1.0,0,3,a
25.0,58,59,1.0,0,3,
25.0,67,64,1.0,0,3,
25.0,70,66,1.0,0,3,a
26.0,58,59,2.0,0,3,
26.0,63,62,2.0,0,3,
26.0,67,64,2.0,0,3,a
26.25,46,52,0.25,1,3,b
26.5,48,53,0.25,1,3,b
26.75,50,54,0.25,1,3,b
27.0,51,55,0.25,1,3,b
27.25,53,56,0.25,1,3,b
27.5,55,57,0.25,1,3,b
27.75,51,55,0.25,1,3,b
28.0,56,58,0.25,1,4,b
28.0,58,59,0.5,0,4,
28.0,62,61,0.5,0,4,
28.0,65,63,0.5,0,4,c
28.25,53,56,0.25,1,4,
28.5,50,54,0.25,1,4,
28.5,70,66,1.0,0,4,c
28.75,46,52,0.25,1,4,
29.0,44,51,0.25,1,4,
29.25,41,49,0.25,1,4,
29.5,38,47,0.25,1,4,
29.5,56,58,0.5,0,4,
29.5,70,66,0.5,0,4,c
29.75,34,45,0.25,1,4,
30.0,39,48,1.0,1,4,
30.0,55,57,1.0,0,4,
30.0,63,62,1.0,0,4,c
31.0,51,55,0.5,1,4,
32.0,65,63,1.0,0,5,
32.0,68,65,1.0,0,5,a
33.0,65,63,1.0,0,5,
33.0,68,65,1.0,0,5,a
34.0,65,63,2.0,0,5,
34.0,68,65,2.0,0,5,
34.0,74,68,2.0,0,5,a
34.25,34,45,0.25,1,5,b
34.5,46,52,0.25,1,5,b
34.75,48,53,0.25,1,5,b
35.0,50,54,0.25,1,5,b
35.25,51,55,0.25,1,5,b
35.5,53,56,0.25,1,5,b
35.75,55,57,0.25,1,5,b
36.0,57,58,0.5,1,6,b
36.0,65,63,1.0,0,6,
36.0,74,68,1.0,0,6,a
36.5,58,59,1.75,1,6,b
37.0,65,63,1.0,0,6,
37.0,74,68,1.0,0,6,a
38.0,65,63,2.0,0,6,
38.0,68,65,2.0,0,6,
38.0,74,68,2.0,0,6,
38.0,77,70,2.0,0,6,a
38.25,34,45,0.25,1,6,b
38.5,46,52,0.25,1,6,b
38.75,48,53,0.25,1,6,b
39.0,50,54,0.25,1,6,b
39.25,51,55,0.25,1,6,b
39.5,53,56,0.25,1,6,b
39.75,55,57,0.25,1,6,b
40.0,57,58,0.5,1,7,b
40.0,65,63,1.0,0,7,
40.0,74,68,1.0,0,7,
40.0,77,70,1.0,0,7,d
40.5,58,59,2.0,1,7,b
41.0,65,63,1.0,0,7,
41.0,74,68,1.0,0,7,
41.0,77,70,1.0,0,7,d
42.0,74,68,1.0,0,7,
42.0,77,70,1.0,0,7,
42.0,80,72,1.5,0,7,d
42.5,59,59,0.5,1,7,
43.0,60,60,0.5,1,7,
43.0,75,69,0.5,0,7,
43.5,55,57,0.5,1,7,
43.5,71,66,0.5,0,7,
43.5,79,71,0.5,0,7,d
44.0,56,58,0.5,1,8,
44.0,72,67,0.5,0,8,
44.0,79,71,0.5,0,8,e
44.5,57,58,0.5,1,8,
44.5,72,67,0.5,0,8,
44.5,77,70,0.5,0,8,e
45.0,58,59,1.0,1,8,
45.0,58,59,0.5,1,8,
45.0,67,64,0.5,0,8,
45.0,75,69,0.5,0,8,e
45.5,46,52,0.5,1,8,
45.5,65,63,0.5,0,8,
45.5,68,65,0.5,0,8,
45.5,74,68,0.5,0,8,e
46.0,51,55,1.5,1,8,
46.0,58,59,0.5,1,8,
46.0,68,65,1.0,0,8,
46.0,77,70,1.0,0,8,e
46.5,62,61,0.5,1,8,
47.0,63,62,0.5,1,8,
47.0,67,64,0.5,0,8,
47.0,75,69,0.5,0,8,e
48.0,65,63,1.0,0,5,
48.0,68,65,1.0,0,5,a
49.0,65,63,1.0,0,5,
49.0,68,65,1.0,0,5,a
50.0,65,63,2.0,0,5,
50.0,68,65,2.0,0,5,
50.0,74,68,2.0,0,5,a
50.25,34,45,0.25,1,5,b
50.5,46,52,0.25,1,5,b
50.75,48,53,0.25,1,5,b
51.0,50,54,0.25,1,5,b
51.25,51,55,0.25,1,5,b
51.5,53,56,0.25,1,5,b
51.75,55,57,0.25,1,5,b
52.0,57,58,0.5,1,6,b
52.0,65,63,1.0,0,6,
52.0,74,68,1.0,0,6,a
52.5,58,59,1.75,1,6,b
53.0,65,63,1.0,0,6,
53.0,74,68,1.0,0,6,a
54.0,65,63,2.0,0,6,
54.0,68,65,2.0,0,6,
54.0,74,68,2.0,0,6,
54.0,77,70,2.0,0,6,a
54.25,34,45,0.25,1,6,b
54.5,46,52,0.25,1,6,b
54.75,48,53,0.25,1,6,b
55.0,50,54,0.25,1,6,b
55.25,51,55,0.25,1,6,b
55.5,53,56,0.25,1,6,b
55.75,55,57,0.25,1,6,b
56.0,57,58,0.5,1,7,b
56.0,65,63,1.0,0,7,
56.0,74,68,1.0,0,7,
56.0,77,70,1.0,0,7,d
56.5,58,59,2.0,1,7,b
57.0,65,63,1.0,0,7,
57.0,74,68,1.0,0,7,
57.0,77,70,1.0,0,7,d
58.0,74,68,1.0,0,7,
58.0,77,70,1.0,0,7,
58.0,80,72,1.5,0,7,d
58.5,59,59,0.5,1,7,
59.0,60,60,0.5,1,7,
59.0,75,69,0.5,0,7,
59.5,55,57,0.5,1,7,
59.5,71,66,0.5,0,7,
59.5,79,71,0.5,0,7,d
60.0,56,58,0.5,1,9,
60.0,72,67,0.5,0,9,
60.0,79,71,0.5,0,9,e
60.5,57,58,0.5,1,9,
60.5,72,67,0.5,0,9,
60.5,77,70,0.5,0,9,e
61.0,58,59,1.0,1,9,
61.0,58,59,0.5,1,9,
61.0,67,64,0.5,0,9,
61.0,75,69,0.5,0,9,e
61.5,46,52,0.5,1,9,
61.5,65,63,0.5,0,9,
61.5,68,65,0.5,0,9,
61.5,74,68,0.5,0,9,e
62.0,51,55,1.5,1,9,
62.0,58,59,0.5,1,9,
62.0,68,65,1.0,0,9,
62.0,77,70,1.0,0,9,e
62.5,62,61,0.5,1,9,
63.0,63,62,0.5,1,9,
63.0,67,64,0.5,0,9,
63.0,75,69,0.5,0,9,e
63.5,58,59,0.5,0,9,d
64.0,39,48,0.5,1,10,
64.0,46,52,0.5,1,10,
64.0,51,55,0.5,1,10,
64.0,55,57,0.5,0,10,
64.0,58,59,0.5,0,10,
64.0,63,62,0.5,0,10,
64.0,67,64,1.0,0,10,d
64.5,39,48,0.5,1,10,
64.5,46,52,0.5,1,10,
64.5,51,55,0.5,1,10,
64.5,55,57,0.5,0,10,
64.5,58,59,0.5,0,10,
64.5,63,62,0.5,0,10,
65.0,39,48,0.5,1,10,
65.0,46,52,0.5,1,10,
65.0,51,55,0.5,1,10,
65.0,55,57,0.5,0,10,
65.0,58,59,0.5,0,10,
65.0,63,62,0.5,0,10,
65.0,67,64,1.0,0,10,d
65.5,39,48,0.5,1,10,
65.5,46,52,0.5,1,10,
65.5,51,55,0.5,1,10,
65.5,55,57,0.5,0,10,
65.5,58,59,0.5,0,10,
65.5,63,62,0.5,0,10,
66.0,39,48,0.5,1,10,
66.0,46,52,0.5,1,10,
66.0,51,55,0.5,1,10,
66.0,55,57,0.5,0,10,
66.0,58,59,0.5,0,10,
66.0,63,62,0.5,0,10,
66.0,67,64,1.5,0,10,d
66.5,39,48,0.5,1,10,
66.5,46,52,0.5,1,10,
66.5,51,55,0.5,1,10,
66.5,55,57,0.5,0,10,
66.5,58,59,0.5,0,10,
66.5,63,62,0.5,0,10,
67.0,39,48,0.5,1,10,
67.0,46,52,0.5,1,10,
67.0,51,55,0.5,1,10,
67.0,55,57,0.5,0,10,
67.0,58,59,0.5,0,10,
67.0,63,62,0.5,0,10,
67.5,39,48,0.5,1,10,
67.5,46,52,0.5,1,10,
67.5,51,55,0.5,1,10,
67.5,63,62,0.5,0,10,
67.5,65,63,0.5,0,10,d
68.0,39,48,0.5,1,11,
68.0,46,52,0.5,1,11,
68.0,51,55,0.5,1,11,
68.0,55,57,0.5,0,11,
68.0,63,62,0.5,0,11,
68.0,63,62,0.5,0,11,e
68.5,39,48,0.5,1,11,
68.5,46,52,0.5,1,11,
68.5,51,55,0.5,1,11,
68.5,55,57,0.5,0,11,
68.5,63,62,0.5,0,11,
68.5,65,63,0.5,0,11,e
69.0,39,48,0.5,1,11,
69.0,46,52,0.5,1,11,
69.0,51,55,0.5,1,11,
69.0,55,57,0.5,0,11,
69.0,63,62,0.5,0,11,
69.0,67,64,0.5,0,11,e
69.5,39,48,0.5,1,11,
69.5,46,52,0.5,1,11,
69.5,51,55,0.5,1,11,
69.5,55,57,0.5,0,11,
69.5,63,62,0.5,0,11,
69.5,68,65,0.5,0,11,e
70.0,39,48,0.5,1,11,
70.0,46,52,0.5,1,11,
70.0,51,55,0.5,1,11,
70.0,55,57,0.5,0,11,
70.0,63,62,0.5,0,11,
70.0,69,65,1.0,0,11,e
70.5,39,48,0.5,1,11,
70.5,46,52,0.5,1,11,
70.5,51,55,0.5,1,11,
70.5,55,57,0.5,0,11,
70.5,63,62,0.5,0,11,
71.0,39,48,0.5,1,11,
71.0,46,52,0.5,1,11,
71.0,51,55,0.5,1,11,
71.0,55,57,0.5,0,11,
71.0,63,62,0.5,0,11,
71.0,70,66,0.5,0,11,e
71.5,39,48,0.5,1,11,
71.5,46,52,0.5,1,11,
71.5,51,55,0.5,1,11,
71.5,55,57,0.5,0,11,
71.5,63,62,0.5,0,11,
72.0,41,49,0.5,1,12,
72.0,46,52,0.5,1,12,
72.0,50,54,0.5,1,12,
72.0,56,58,0.5,0,12,
72.0,62,61,0.5,0,12,
72.0,70,66,1.0,0,12,d
72.5,41,49,0.5,1,12,
72.5,46,52,0.5,1,12,
72.5,50,54,0.5,1,12,
72.5,56,58,0.5,0,12,
72.5,62,61,0.5,0,12,
73.0,41,49,0.5,1,12,
73.0,46,52,0.5,1,12,
73.0,50,54,0.5,1,12,
73.0,56,58,0.5,0,12,
73.0,62,61,0.5,0,12,
73.0,70,66,1.0,0,12,d
73.5,41,49,0.5,1,12,
73.5,46,52,0.5,1,12,
73.5,50,54,0.5,1,12,
73.5,56,58,0.5,0,12,
73.5,62,61,0.5,0,12,
74.0,41,49,0.5,1,12,
74.0,46,52,0.5,1,12,
74.0,50,54,0.5,1,12,
74.0,56,58,0.5,0,12,
74.0,62,61,0.5,0,12,
74.0,70,66,1.5,0,12,d
74.5,41,49,0.5,1,12,
74.5,46,52,0.5,1,12,
74.5,50,54,0.5,1,12,
74.5,56,58,0.5,0,12,
74.5,62,61,0.5,0,12,
75.0,41,49,0.5,1,12,
75.0,46,52,0.5,1,12,
75.0,50,54,0.5,1,12,
75.0,56,58,0.5,0,12,
75.0,62,61,0.5,0,12,
75.5,41,49,0.5,1,12,
75.5,46,52,0.5,1,12,
75.5,50,54,0.5,1,12,
75.5,56,58,0.5,0,12,
75.5,62,61,0.5,0,12,
75.5,68,65,0.5,0,12,d
76.0,34,45,0.5,1,13,
76.0,46,52,0.5,1,13,
76.0,56,58,0.5,0,13,
76.0,62,61,0.5,0,13,
76.0,67,64,0.5,0,13,e
76.5,34,45,0.5,1,13,
76.5,46,52,0.5,1,13,
76.5,56,58,0.5,0,13,
76.5,62,61,0.5,0,13,
76.5,65,63,0.5,0,13,e
77.0,34,45,0.5,1,13,
77.0,46,52,0.5,1,13,
77.0,56,58,0.5,0,13,
77.0,62,61,0.5,0,13,
77.0,68,65,0.5,0,13,e
77.5,34,45,0.5,1,13,
77.5,46,52,0.5,1,13,
77.5,56,58,0.5,0,13,
77.5,62,61,0.5,0,13,e
78.0,39,48,0.5,1,13,
78.0,46,52,0.5,1,13,
78.0,55,57,0.5,0,13,
78.0,65,63,1.0,0,13,e
78.5,39,48,0.5,1,13,
78.5,46,52,0.5,1,13,
78.5,55,57,0.5,0,13,
79.0,39,48,0.5,1,13,
79.0,46,52,0.5,1,13,
79.0,55,57,0.5,0,13,
79.0,63,62,0.5,0,13,e
79.5,39,48,0.5,1,13,
79.5,46,52,0.5,1,13,
79.5,55,57,0.5,0,13,
79.5,58,59,0.5,0,13,d
80.0,39,48,0.5,1,10,
80.0,46,52,0.5,1,10,
80.0,51,55,0.5,1,10,
80.0,55,57,0.5,0,10,
80.0,58,59,0.5,0,10,
80.0,63,62,0.5,0,10,
80.0,67,64,1.0,0,10,d
80.5,39,48,0.5,1,10,
80.5,46,52,0.5,1,10,
80.5,51,55,0.5,1,10,
80.5,55,57,0.5,0,10,
80.5,58,59,0.5,0,10,
80.5,63,62,0.5,0,10,
81.0,39,48,0.5,1,10,
81.0,46,52,0.5,1,10,
81.0,51,55,0.5,1,10,
81.0,55,57,0.5,0,10,
81.0,58,59,0.5,0,10,
81.0,63,62,0.5,0,10,
81.0,67,64,1.0,0,10,d
81.5,39,48,0.5,1,10,
81.5,46,52,0.5,1,10,
81.5,51,55,0.5,1,10,
81.5,55,57,0.5,0,10,
81.5,58,59,0.5,0,10,
81.5,63,62,0.5,0,10,
82.0,39,48,0.5,1,10,
82.0,46,52,0.5,1,10,
82.0,51,55,0.5,1,10,
82.0,55,57,0.5,0,10,
82.0,58,59,0.5,0,10,
82.0,63,62,0.5,0,10,
82.0,67,64,1.5,0,10,d
82.5,39,48,0.5,1,10,
82.5,46,52,0.5,1,10,
82.5,51,55,0.5,1,10,
82.5,55,57,0.5,0,10,
82.5,58,59,0.5,0,10,
82.5,63,62,0.5,0,10,
83.0,39,48,0.5,1,10,
83.0,46,52,0.5,1,10,
83.0,51,55,0.5,1,10,
83.0,55,57,0.5,0,10,
83.0,58,59,0.5,0,10,
83.0,63,62,0.5,0,10,
83.5,39,48,0.5,1,10,
83.5,46,52,0.5,1,10,
83.5,51,55,0.5,1,10,
83.5,63,62,0.5,0,10,
83.5,65,63,0.5,0,10,d
84.0,39,48,0.5,1,11,
84.0,46,52,0.5,1,11,
84.0,51,55,0.5,1,11,
84.0,55,57,0.5,0,11,
84.0,63,62,0.5,0,11,
84.0,63,62,0.5,0,11,e
84.5,39,48,0.5,1,11,
84.5,46,52,0.5,1,11,
84.5,51,55,0.5,1,11,
84.5,55,57,0.5,0,11,
84.5,63,62,0.5,0,11,
84.5,65,63,0.5,0,11,e
85.0,39,48,0.5,1,11,
85.0,46,52,0.5,1,11,
85.0,51,55,0.5,1,11,
85.0,55,57,0.5,0,11,
85.0,63,62,0.5,0,11,
85.0,67,64,0.5,0,11,e
85.5,39,48,0.5,1,11,
85.5,46,52,0.5,1,11,
85.5,51,55,0.5,1,11,
85.5,55,57,0.5,0,11,
85.5,63,62,0.5,0,11,
85.5,68,65,0.5,0,11,e
86.0,39,48,0.5,1,11,
86.0,46,52,0.5,1,11,
86.0,51,55,0.5,1,11,
86.0,55,57,0.5,0,11,
86.0,63,62,0.5,0,11,
86.0,69,65,1.0,0,11,e
86.5,39,48,0.5,1,11,
86.5,46,52,0.5,1,11,
86.5,51,55,0.5,1,11,
86.5,55,57,0.5,0,11,
86.5,63,62,0.5,0,11,
87.0,39,48,0.5,1,11,
87.0,46,52,0.5,1,11,
87.0,51,55,0.5,1,11,
87.0,55,57,0.5,0,11,
87.0,63,62,0.5,0,11,
87.0,70,66,0.5,0,11,e
87.5,39,48,0.5,1,11,
87.5,46,52,0.5,1,11,
87.5,51,55,0.5,1,11,
87.5,55,57,0.5,0,11,
87.5,63,62,0.5,0,11,
88.0,41,49,0.5,1,12,
88.0,46,52,0.5,1,12,
88.0,50,54,0.5,1,12,
88.0,56,58,0.5,0,12,
88.0,62,61,0.5,0,12,
88.0,70,66,1.0,0,12,d
88.5,41,49,0.5,1,12,
88.5,46,52,0.5,1,12,
88.5,50,54,0.5,1,12,
88.5,56,58,0.5,0,12,
88.5,62,61,0.5,0,12,
89.0,41,49,0.5,1,12,
89.0,46,52,0.5,1,12,
89.0,50,54,0.5,1,12,
89.0,56,58,0.5,0,12,
89.0,62,61,0.5,0,12,
89.0,70,66,1.0,0,12,d
89.5,41,49,0.5,1,12,
89.5,46,52,0.5,1,12,
89.5,50,54,0.5,1,12,
89.5,56,58,0.5,0,12,
89.5,62,61,0.5,0,12,
90.0,41,49,0.5,1,12,
90.0,46,52,0.5,1,12,
90.0,50,54,0.5,1,12,
90.0,56,58,0.5,0,12,
90.0,62,61,0.5,0,12,
90.0,70,66,1.5,0,12,d
90.5,41,49,0.5,1,12,
90.5,46,52,0.5,1,12,
90.5,50,54,0.5,1,12,
90.5,56,58,0.5,0,12,
90.5,62,61,0.5,0,12,
91.0,41,49,0.5,1,12,
91.0,46,52,0.5,1,12,
91.0,50,54,0.5,1,12,
91.0,56,58,0.5,0,12,
91.0,62,61,0.5,0,12,
91.5,41,49,0.5,1,12,
91.5,46,52,0.5,1,12,
91.5,50,54,0.5,1,12,
91.5,56,58,0.5,0,12,
91.5,62,61,0.5,0,12,
91.5,68,65,0.5,0,12,d
92.0,34,45,0.5,1,14,
92.0,46,52,0.5,1,14,
92.0,56,58,0.5,0,14,
92.0,62,61,0.5,0,14,
92.0,67,64,0.5,0,14,e
92.5,34,45,0.5,1,14,
92.5,46,52,0.5,1,14,
92.5,56,58,0.5,0,14,
92.5,62,61,0.5,0,14,
92.5,65,63,0.5,0,14,e
93.0,34,45,0.5,1,14,
93.0,46,52,0.5,1,14,
93.0,56,58,0.5,0,14,
93.0,62,61,0.5,0,14,
93.0,68,65,0.5,0,14,e
93.5,34,45,0.5,1,14,
93.5,46,52,0.5,1,14,
93.5,56,58,0.5,0,14,
93.5,62,61,0.5,0,14,e
94.0,39,48,0.5,1,14,
94.0,46,52,0.5,1,14,
94.0,55,57,0.5,0,14,
94.0,65,63,1.0,0,14,e
94.5,39,48,0.5,1,14,
94.5,46,52,0.5,1,14,
94.5,55,57,0.5,0,14,
95.0,39,48,0.5,1,14,
95.0,46,52,0.5,1,14,
95.0,55,57,0.5,0,14,
95.0,63,62,0.5,0,14,e
95.5,67,64,0.5,0,14,d
96.0,48,53,1.0,1,15,
96.0,52,55,1.0,1,15,
96.0,55,57,1.0,1,15,
96.0,60,60,1.0,1,15,
96.0,64,62,1.0,0,15,
96.0,67,64,1.0,0,15,
96.0,72,67,1.0,0,15,
96.0,76,69,1.0,0,15,d
97.0,48,53,1.0,1,15,
97.0,52,55,1.0,1,15,
97.0,55,57,1.0,1,15,
97.0,60,60,1.0,1,15,
97.0,64,62,1.0,0,15,
97.0,67,64,1.0,0,15,
97.0,72,67,1.0,0,15,
97.0,76,69,1.0,0,15,d
98.0,48,53,1.5,1,15,
98.0,52,55,1.5,1,15,
98.0,55,57,1.5,1,15,
98.0,60,60,1.5,1,15,
98.0,64,62,1.5,0,15,
98.0,67,64,1.5,0,15,
98.0,72,67,1.5,0,15,
98.0,76,69,1.5,0,15,d
99.5,60,60,0.5,1,15,
99.5,64,62,0.5,0,15,
99.5,72,67,0.5,0,15,f
100.0,59,59,0.5,1,16,
100.0,60,60,0.5,1,16,
100.0,65,63,0.5,0,16,
100.0,74,68,0.5,0,16,f
100.5,58,59,0.5,1,16,
100.5,60,60,0.5,1,16,
100.5,67,64,0.5,0,16,
100.5,72,67,0.5,0,16,
100.5,76,69,0.5,0,16,f
101.0,56,58,0.5,1,16,
101.0,60,60,0.5,1,16,
101.0,68,65,0.5,0,16,
101.0,72,67,0.5,0,16,
101.0,77,70,0.5,0,16,f
101.5,52,55,0.5,1,16,
101.5,60,60,0.5,1,16,
101.5,70,66,0.5,0,16,
101.5,72,67,0.5,0,16,
101.5,79,71,0.5,0,16,f
102.0,53,56,1.5,1,16,
102.0,60,60,1.5,1,16,
102.0,68,65,2.5,0,16,
102.0,72,67,2.0,0,16,
102.0,80,72,2.0,0,16,f
103.5,40,48,0.5,1,16,
104.0,41,49,0.5,1,17,
104.0,80,72,0.5,0,17,
104.5,43,50,0.5,1,17,
104.5,80,72,0.25,0,17,g
104.75,79,71,0.25,0,17,g
105.0,44,51,0.5,1,17,
105.0,77,70,0.25,0,17,g
105.25,75,69,0.25,0,17,g
105.5,45,51,0.5,1,17,
105.5,74,68,0.25,0,17,g
105.75,72,67,0.25,0,17,g
106.0,46,52,2.0,1,17,
106.0,70,66,2.5,0,17,g
106.5,68,65,0.25,0,17,g
106.75,67,64,0.25,0,17,g
107.0,65,63,0.25,0,17,g
107.25,63,62,0.25,0,17,g
107.5,62,61,0.25,0,17,g
107.75,60,60,0.25,0,17,g
108.0,46,52,0.25,1,18,
108.0,46,52,1.0,1,18,
108.0,58,59,1.0,0,18,g
108.0,70,66,0.5,0,18,
108.25,48,53,0.25,1,18,b
108.5,50,54,0.25,1,18,b
108.5,69,65,0.5,0,18,
108.75,51,55,0.25,1,18,b
109.0,46,52,1.0,1,18,
109.0,53,56,0.25,1,18,b
109.0,62,61,1.0,0,18,
109.0,68,65,0.5,0,18,
109.25,55,57,0.25,1,18,b
109.5,56,58,0.25,1,18,b
109.5,65,63,0.5,0,18,
109.75,53,56,0.25,1,18,b
110.0,51,55,1.0,1,18,
110.0,55,57,1.0,1,18,b
110.0,63,62,1.0,0,18,
110.0,63,62,1.0,0,18,
111.0,39,48,0.5,1,18,
111.5,67,64,0.5,0,18,d
112.0,48,53,1.0,1,19,
112.0,52,55,1.0,1,19,
112.0,55,57,1.0,1,19,
112.0,60,60,1.0,1,19,
112.0,64,62,1.0,0,19,
112.0,67,64,1.0,0,19,
112.0,72,67,1.0,0,19,
112.0,76,69,1.0,0,19,d
113.0,48,53,1.0,1,19,
113.0,52,55,1.0,1,19,
113.0,55,57,1.0,1,19,
113.0,60,60,1.0,1,19,
113.0,64,62,1.0,0,19,
113.0,67,64,1.0,0,19,
113.0,72,67,1.0,0,19,
113.0,76,69,1.0,0,19,d
114.0,48,53,1.5,1,19,
114.0,52,55,1.5,1,19,
114.0,55,57,1.5,1,19,
114.0,60,60,1.5,1,19,
114.0,64,62,1.5,0,19,
114.0,67,64,1.5,0,19,
114.0,72,67,1.5,0,19,
114.0,76,69,1.5,0,19,d
115.5,60,60,0.5,1,19,
115.5,72,67,0.5,0,19,f
116.0,59,59,0.5,1,20,
116.0,60,60,0.5,1,20,
116.0,74,68,0.5,0,20,f
116.5,58,59,0.5,1,20,
116.5,60,60,0.5,1,20,
116.5,76,69,0.5,0,20,f
117.0,56,58,0.5,1,20,
117.0,60,60,0.5,1,20,
117.0,77,70,0.5,0,20,f
117.5,52,55,0.5,1,20,
117.5,60,60,0.5,1,20,
117.5,79,71,0.5,0,20,f
118.0,53,56,1.5,1,20,
118.0,60,60,1.5,1,20,
118.0,80,72,2.5,0,20,f
119.5,40,48,0.5,1,20,
120.0,41,49,0.5,1,21,
120.0,80,72,0.5,0,21,
120.5,43,50,0.5,1,21,
120.5,80,72,0.25,0,21,g
120.75,79,71,0.25,0,21,g
121.0,44,51,0.5,1,21,
121.0,77,70,0.25,0,21,g
121.25,75,69,0.25,0,21,g
121.5,45,51,0.5,1,21,
121.5,74,68,0.25,0,21,g
121.75,72,67,0.25,0,21,g
122.0,46,52,2.0,1,21,
122.0,70,66,2.5,0,21,g
122.5,68,65,0.25,0,21,g
122.75,67,64,0.25,0,21,g
123.0,65,63,0.25,0,21,g
123.25,63,62,0.25,0,21,g
123.5,62,61,0.25,0,21,g
123.75,60,60,0.25,0,21,g
124.0,46,52,0.25,1,22,
124.0,46,52,1.0,1,22,
124.0,58,59,1.0,0,22,g
124.0,70,66,0.5,0,22,
124.25,48,53,0.25,1,22,b
124.5,50,54,0.25,1,22,b
124.5,69,65,0.5,0,22,
124.75,51,55,0.25,1,22,b
125.0,46,52,1.0,1,22,
125.0,53,56,0.25,1,22,b
125.0,62,61,1.0,0,22,
125.0,68,65,0.5,0,22,
125.25,55,57,0.25,1,22,b
125.5,56,58,0.25,1,22,b
125.5,65,63,0.5,0,22,
125.75,53,56,0.25,1,22,b
126.0,51,55,1.0,1,22,
126.0,55,57,1.0,1,22,b
126.0,63,62,1.0,0,22,
126.0,63,62,1.0,0,22,
127.0,39,48,0.5,1,22,
127.5,58,59,0.5,0,22,a
128.0,58,59,1.0,0,23,
128.0,67,64,1.0,0,23,
128.0,70,66,1.0,0,23,a
