onset,midi_number,morphetic_number,duration,staff_number,measure,type
33.41667,85,74,0.08333,0,14,
33.5,80,71,0.08333,1,14,
33.5,88,76,0.08333,0,14,
33.58333,78,70,0.08333,1,14,
33.58333,87,75,0.08333,0,14,
33.66667,75,68,0.08333,1,14,
33.66667,83,73,0.08333,0,14,
33.75,78,70,0.08333,1,14,
33.75,87,75,0.08333,0,14,
33.83333,76,69,0.08333,1,14,
33.83333,85,74,0.08333,0,14,
33.91667,73,67,0.08333,1,14,
33.91667,82,72,0.08333,0,14,
34.0,71,66,0.25,1,15,
34.0,75,68,0.25,1,15,
34.0,83,73,0.08333,0,15,
34.08333,82,72,0.08333,0,15,
34.16667,80,71,0.08333,0,15,
34.25,54,56,0.125,1,15,
34.25,78,70,0.08333,0,15,
34.33333,76,69,0.08333,0,15,
34.41667,75,68,0.08333,0,15,
34.5,56,57,0.125,1,15,
34.5,73,67,0.08333,0,15,
34.58333,71,66,0.08333,0,15,
34.66667,70,65,0.08333,0,15,
34.75,58,58,0.125,1,15,
34.75,68,64,0.08333,0,15,
34.83333,66,63,0.08333,0,15,
34.91667,64,62,0.08333,0,15,
35.0,59,59,0.25,1,15,
35.0,63,61,0.08333,0,15,
35.08333,61,60,0.08333,0,15,
35.16667,59,59,0.08333,0,15,
35.25,58,58,0.08333,0,15,
35.33333,56,57,0.08333,0,15,
35.41667,54,56,0.08333,0,15,
35.5,35,45,0.25,1,15,
35.5,52,55,0.08333,1,15,
35.58333,51,54,0.08333,1,15,
35.66667,49,53,0.08333,1,15,
35.75,47,52,0.08333,1,15,
35.83333,46,51,0.08333,1,15,
35.91667,47,52,0.08333,1,15,
36.0,49,53,0.08333,1,15,
36.08333,51,54,0.08333,1,15,
36.16667,52,55,0.08333,1,15,
36.25,54,56,0.08333,1,15,
36.33333,56,57,0.08333,1,15,
36.41667,58,58,0.08333,1,15,
36.5,59,59,0.08333,0,15,
36.58333,61,60,0.08333,0,15,
36.66667,63,61,0.08333,0,15,
36.75,64,62,0.08333,0,15,
36.83333,66,63,0.08333,0,15,
36.91667,68,64,0.08333,0,15,
37.0,70,65,0.125,0,15,
37.25,71,66,0.125,0,15,
37.5,73,67,0.125,0,15,
37.75,75,68,0.125,0,15,
38.0,76,69,0.125,0,15,
38.25,78,70,0.125,0,15,
38.5,80,71,0.125,0,15,
38.75,82,72,0.125,0,15,
39.0,63,61,1.0,1,15,
39.0,63,61,0.25,1,15,a
39.0,83,73,0.25,0,15,
39.25,66,63,0.75,1,15,a
39.5,71,66,0.25,0,15,
39.75,78,70,0.25,0,15,
40.0,66,63,1.0,1,16,
40.0,66,63,0.25,1,16,a
40.25,61,60,0.75,1,16,a
40.5,71,66,0.25,0,16,
40.75,70,65,0.25,0,16,
41.0,64,62,1.0,1,16,
41.0,64,62,0.25,1,16,a
41.25,68,64,0.75,1,16,a
41.5,73,67,0.25,0,16,
41.75,80,71,0.25,0,16,
42.0,68,64,1.0,1,17,
42.0,68,64,0.25,1,17,a
42.25,63,61,0.75,1,17,a
42.5,73,67,0.25,0,17,
42.75,72,66,0.25,0,17,
43.0,66,63,1.0,1,17,
43.0,66,63,0.25,1,17,c
43.25,69,65,0.75,1,17,
43.5,72,66,0.25,0,17,
43.5,75,68,0.25,0,17,
43.75,84,73,0.25,0,17,
44.0,64,62,1.0,1,18,
44.0,64,62,0.25,1,18,c
44.25,68,64,0.75,1,18,
44.5,73,67,0.25,0,18,
44.5,76,69,0.25,0,18,
44.75,85,74,0.25,0,18,
45.0,63,61,1.0,1,18,c
45.0,66,63,0.25,1,18,
45.25,68,64,0.75,1,18,
45.5,84,73,0.25,0,18,
45.75,87,75,0.25,0,18,
46.0,61,60,1.0,1,19,c
46.0,64,62,0.25,1,19,
46.25,68,64,0.75,1,19,
46.5,80,71,0.25,0,19,
46.75,88,76,0.25,0,19,
47.0,60,59,1.0,1,19,c
47.0,63,61,1.0,1,19,
47.0,63,61,0.25,1,19,
47.25,68,64,0.75,1,19,
47.5,78,70,0.25,0,19,
47.5,87,75,0.25,0,19,
47.75,80,71,0.25,0,19,
48.0,61,60,1.0,1,20,c
48.0,64,62,0.25,1,20,
48.25,68,64,0.75,1,20,
48.5,76,69,0.25,0,20,
48.5,80,71,0.25,0,20,
48.75,88,76,0.25,0,20,
49.0,57,58,1.0,1,20,c
49.0,61,60,0.25,1,20,
49.25,66,63,0.75,1,20,
49.5,78,70,0.25,0,20,
49.5,85,74,0.25,0,20,
49.75,90,77,0.25,0,20,
50.0,56,57,1.0,1,21,c
50.0,63,61,0.25,1,21,
50.25,68,64,0.75,1,21,
50.5,80,71,0.25,0,21,
50.5,84,73,0.25,0,21,
50.75,92,78,0.25,0,21,
51.0,70,65,0.25,0,21,
51.0,75,68,1.0,0,21,c
51.25,63,61,0.75,0,21,
51.5,55,56,0.25,1,21,
51.75,58,58,0.25,1,21,
52.0,71,66,1.0,0,22,
52.0,71,66,0.25,0,22,
52.0,75,68,1.0,0,21,c
52.25,63,61,0.75,0,22,
52.5,56,57,0.25,1,22,
52.75,59,59,0.25,1,22,
53.0,67,64,1.0,0,22,
53.0,67,63,0.25,0,22,
53.0,73,67,1.0,0,22,c
53.25,63,61,0.75,0,22,
53.5,46,51,0.25,1,22,
53.75,49,53,0.25,1,22,
54.0,68,64,1.0,0,23,
54.0,68,64,0.25,0,23,
54.0,71,66,1.0,0,23,c
54.25,63,61,0.75,0,23,
54.5,47,52,0.25,1,23,
54.75,51,54,0.25,1,23,
55.0,64,62,0.25,0,23,
55.0,67,63,1.0,0,23,
55.0,70,65,1.0,0,23,c
55.25,61,60,0.75,0,23,
55.5,49,53,0.25,1,23,
55.75,52,55,0.25,1,23,
56.0,65,62,1.0,0,24,
56.0,65,62,0.25,0,24,
56.0,68,64,1.0,0,24,
56.0,71,66,1.0,0,24,c
56.25,59,59,0.75,0,24,
56.5,50,53,0.25,1,24,
56.75,53,55,0.25,1,24,
57.0,59,59,1.0,0,24,
57.0,59,59,0.25,0,24,
57.0,65,63,1.0,0,24,
57.0,68,64,1.0,0,24,c
57.25,56,57,0.75,0,24,
57.5,38,46,0.25,1,24,
57.75,50,54,0.25,1,24,
58.0,58,58,1.0,0,25,
58.0,58,58,0.25,0,25,
58.0,63,61,1.0,0,25,
58.0,67,63,1.0,0,25,c
58.25,55,56,0.75,0,25,
58.5,39,47,0.25,1,25,
58.75,51,54,0.25,1,25,
59.0,58,58,1.0,0,25,
59.0,58,58,0.25,0,25,
59.0,63,61,1.0,0,25,
59.0,67,63,1.0,0,25,c
59.25,55,56,0.75,0,25,
59.5,39,47,0.25,1,25,
59.75,51,54,0.25,1,25,
60.0,59,59,1.0,0,26,
60.0,59,59,0.25,0,26,
60.0,63,61,1.0,0,26,
60.0,68,64,1.0,0,26,c
60.25,56,57,0.75,0,26,
60.5,44,50,0.25,1,26,
60.75,51,54,0.25,1,26,
61.0,63,61,1.0,0,26,
61.0,63,61,0.25,0,26,
61.0,67,63,1.0,0,26,
61.0,70,65,1.0,0,26,c
61.25,58,58,0.75,0,26,
61.5,39,47,0.25,1,26,
61.75,51,54,0.25,1,26,
62.0,63,61,1.0,0,27,
62.0,63,61,0.25,0,27,
62.0,68,64,1.0,0,27,
62.0,71,66,1.0,0,27,c
62.25,59,59,0.75,0,27,
62.5,32,43,0.25,1,27,
62.75,44,50,0.25,1,27,
63.0,63,61,1.0,0,27,
63.0,67,63,1.0,0,27,
63.0,70,65,1.0,0,27,c
63.25,58,58,0.75,0,27,
63.5,39,47,0.25,1,27,
63.75,51,54,0.25,1,27,
64.0,63,61,1.0,0,28,
64.0,68,64,1.0,0,28,
64.0,71,66,1.0,0,28,c
64.25,59,59,0.75,0,28,
64.5,44,50,0.25,1,28,
64.75,56,57,0.25,1,28,
65.0,66,63,1.0,0,28,
65.0,70,65,1.0,0,28,
65.0,73,67,1.0,0,28,c
65.25,61,60,0.75,0,28,
65.5,42,49,0.25,1,28,
65.75,54,56,0.25,1,28,
66.0,66,63,1.0,0,29,
66.0,71,66,1.0,0,29,
66.0,75,68,1.0,0,29,c
66.25,63,61,0.75,0,29,
66.5,35,45,0.25,1,29,
66.75,47,52,0.25,1,29,
67.0,66,63,1.0,0,29,
67.0,70,65,1.0,0,29,
67.0,73,67,1.0,0,29,c
67.25,61,60,0.75,0,29,
67.5,42,49,0.25,1,29,
67.75,54,56,0.25,1,29,
68.0,66,63,1.0,0,30,
68.0,71,66,1.0,0,30,
68.0,75,68,1.0,0,30,c
68.25,63,61,0.75,0,30,
68.5,47,52,0.25,1,30,
68.75,59,59,0.25,1,30,
69.0,70,65,1.0,0,30,
69.0,74,67,1.0,0,30,
69.0,77,69,1.0,0,30,c
69.25,65,63,0.75,0,30,
69.5,46,51,0.25,1,30,
69.75,58,58,0.25,1,30,
70.0,70,65,1.0,0,31,
70.0,75,68,1.0,0,31,
70.0,78,70,1.0,0,31,c
70.25,66,63,0.75,0,31,
70.5,39,47,0.25,1,31,
70.75,51,54,0.25,1,31,
71.0,70,65,1.0,0,31,
71.0,74,67,1.0,0,31,
71.0,77,69,1.0,0,31,c
71.25,65,63,0.75,0,31,
71.5,46,51,0.25,1,31,
71.75,57,58,0.25,1,31,
72.0,70,65,1.0,0,32,
72.0,75,68,1.0,0,32,
72.0,78,70,1.0,0,32,c
72.25,66,63,0.75,0,32,
72.5,51,54,0.25,1,32,
72.75,63,61,0.25,1,32,
73.0,73,67,1.0,0,32,
73.0,77,69,1.0,0,32,
73.0,80,71,1.0,0,32,c
73.25,68,64,0.75,0,32,
73.5,49,53,0.25,1,32,
73.75,61,60,0.25,1,32,
74.0,73,67,1.0,0,33,
74.0,78,70,1.0,0,33,
74.0,82,72,1.0,0,33,c
74.25,70,65,0.75,0,33,
74.5,42,49,0.25,1,33,
74.75,54,56,0.25,1,33,
75.0,75,68,1.0,0,33,
75.0,78,70,1.0,0,33,
75.0,83,73,1.0,0,33,c
75.25,71,66,0.75,0,33,
75.5,66,63,0.25,1,33,
75.75,54,56,0.25,1,33,
76.0,71,66,1.0,0,34,
76.0,78,70,1.0,0,34,
76.0,80,71,1.0,0,34,c
76.25,68,64,0.75,0,34,
76.5,42,49,0.25,1,34,
76.75,54,56,0.25,1,34,
77.0,73,67,1.0,0,34,
77.0,78,70,1.0,0,34,
77.0,82,72,1.0,0,34,c
77.25,70,65,0.75,0,34,
77.5,66,63,0.25,1,34,
77.75,54,56,0.25,1,34,
78.0,75,68,1.0,0,35,
78.0,78,70,1.0,0,35,
78.0,83,73,1.0,0,35,c
78.25,71,66,0.75,0,35,
78.5,42,49,0.25,1,35,
78.75,54,56,0.25,1,35,
79.0,78,70,1.0,0,35,
79.0,82,72,1.0,0,35,
79.0,85,74,1.0,0,35,c
79.25,73,67,0.75,0,35,
79.5,66,63,0.25,1,35,
79.75,54,56,0.25,1,35,
80.0,78,70,1.0,0,36,
80.0,83,73,1.0,0,36,
80.0,87,75,1.0,0,36,c
80.25,75,68,0.75,0,36,
80.5,35,45,0.25,1,36,
80.75,47,52,0.25,1,36,
81.0,80,71,1.0,0,36,
81.0,83,73,1.0,0,36,
81.0,88,76,1.0,0,36,c
81.25,76,69,0.75,0,36,
81.5,59,59,0.25,1,36,
81.75,47,52,0.25,1,36,
82.0,76,69,1.0,0,37,
82.0,83,73,1.0,0,37,
82.0,85,74,1.0,0,37,c
82.25,73,67,0.75,0,37,
82.5,35,45,0.25,1,37,
82.75,47,52,0.25,1,37,
83.0,78,70,1.0,0,37,
83.0,83,73,1.0,0,37,
83.0,87,75,1.0,0,37,c
83.25,75,68,0.75,0,37,
83.5,59,59,0.25,1,37,
83.75,47,52,0.25,1,37,
84.0,80,71,1.0,0,38,
84.0,83,73,1.0,0,38,
84.0,88,76,1.0,0,38,c
84.25,76,69,0.75,0,38,
84.5,35,45,0.25,1,38,
84.75,47,52,0.25,1,38,
85.0,83,73,1.0,0,38,
85.0,87,75,1.0,0,38,
85.0,90,77,1.0,0,38,c
85.25,78,70,0.75,0,38,
85.5,59,59,0.25,1,38,
85.75,47,52,0.25,1,38,
86.0,78,70,1.0,0,39,
86.0,83,73,1.0,0,39,
86.0,87,75,1.0,0,39,c
86.25,75,68,0.75,0,39,
86.5,45,51,0.25,1,39,
86.75,57,58,0.25,1,39,
87.0,80,71,1.0,0,39,
87.0,83,73,1.0,0,39,
87.0,88,76,1.0,0,39,c
87.25,76,69,0.75,0,39,
87.5,56,57,0.25,1,39,
87.75,44,50,0.25,1,39,
88.0,83,73,1.0,0,40,
88.0,87,75,1.0,0,40,
88.0,90,77,1.0,0,40,c
88.25,81,72,0.75,0,40,
88.5,42,49,0.25,1,40,
88.75,54,56,0.25,1,40,
89.0,83,73,1.0,0,40,
89.0,88,76,1.0,0,40,
89.0,92,78,1.0,0,40,c
89.25,80,71,0.75,0,40,
89.5,52,55,0.25,1,40,
89.75,40,48,0.25,1,40,
90.0,84,74,1.0,0,41,
90.0,90,77,1.0,0,41,
90.0,93,79,1.0,0,41,c
90.25,81,72,0.75,0,41,
90.5,39,47,0.25,1,41,
90.75,51,54,0.25,1,41,
91.0,88,76,1.0,0,41,
91.0,88,76,0.25,0,41,
91.0,91,78,1.0,0,41,
91.0,94,79,1.0,0,41,c
91.25,82,72,0.75,0,41,
91.5,49,53,0.25,1,41,
91.75,37,46,0.25,1,41,
92.0,87,75,1.0,0,42,
92.0,95,80,1.0,0,42,c
92.25,83,73,0.75,0,42,
92.5,35,45,0.25,1,42,
92.75,47,52,0.25,1,42,
93.0,92,78,1.0,0,42,
93.0,95,80,1.0,0,42,
93.25,83,73,0.75,0,42,
93.5,53,55,0.25,1,42,
93.75,41,48,0.25,1,42,
94.0,93,79,1.0,0,43,
94.0,95,80,1.0,0,43,
94.25,83,73,0.75,0,43,
94.5,42,49,0.25,1,43,
94.75,54,56,0.25,1,43,
95.0,90,77,1.0,0,43,
95.0,95,80,1.0,0,43,
95.25,83,73,0.75,0,43,
95.5,51,54,0.25,1,43,
95.75,39,47,0.25,1,43,
96.0,87,75,1.0,0,44,
96.0,95,80,1.0,0,44,
96.25,83,73,0.75,0,44,
96.5,35,45,0.25,1,44,
96.75,47,52,0.25,1,44,
97.0,92,78,1.0,0,44,
97.0,95,80,1.0,0,44,
97.25,83,73,0.75,0,44,
97.5,53,55,0.25,1,44,
97.75,41,48,0.25,1,44,
98.0,93,79,1.0,0,45,
98.0,95,80,1.0,0,45,
98.25,83,73,0.75,0,45,
98.5,42,49,0.25,1,45,
98.75,54,56,0.25,1,45,
99.0,90,77,0.25,0,45,
99.0,95,80,1.0,0,45,
99.25,83,73,0.75,0,45,
99.5,51,54,0.25,1,45,
99.75,39,47,0.25,1,45,
100.0,87,75,0.25,0,46,
100.0,95,80,1.0,0,46,
100.25,83,73,0.75,0,46,
100.5,35,45,0.25,1,46,
100.75,47,52,0.25,1,46,
101.0,92,78,1.0,0,46,
101.0,95,80,1.0,0,46,
101.25,83,73,0.75,0,46,
101.5,53,55,0.25,1,46,
101.75,41,48,0.25,1,46,
102.0,93,79,1.0,0,47,
102.0,95,80,1.0,0,47,
102.25,83,73,0.75,0,47,
102.5,42,49,0.25,1,47,
102.75,54,56,0.25,1,47,
103.0,88,76,1.0,0,47,
103.0,95,80,1.0,0,47,
103.25,83,73,0.75,0,47,
103.5,48,53,0.25,1,47,
103.75,36,46,0.25,1,47,
104.0,90,77,1.0,0,48,
104.0,95,80,1.0,0,48,
104.25,83,73,0.75,0,48,
104.5,39,47,0.25,1,48,
104.75,51,54,0.25,1,48,
105.0,92,78,1.0,0,48,a
105.25,95,80,1.0,0,48,a
105.5,40,48,0.25,1,48,
105.75,52,55,0.25,1,48,
106.0,95,80,1.0,0,49,
106.0,95,80,0.25,0,49,a
106.25,90,77,0.75,0,49,a
106.5,39,47,0.25,1,49,
106.75,51,54,0.75,1,49,
107.0,88,76,1.0,0,49,
107.0,88,76,0.25,0,49,a
107.25,92,78,0.75,0,49,a
107.5,37,46,0.25,1,49,
107.75,49,53,0.75,1,49,
108.0,92,78,1.0,0,50,
108.0,92,78,0.25,0,50,a
108.25,87,75,0.75,0,50,a
108.5,35,45,0.25,1,50,
108.75,47,52,0.75,1,50,
109.0,85,74,1.0,0,50,
109.0,85,74,0.25,0,50,a
109.25,88,76,0.75,0,50,a
109.5,33,44,0.25,1,50,
109.75,45,51,0.75,1,50,
110.0,88,76,1.0,0,51,
