onset,midi_number,morphetic_number,duration,staff_number,measure,type
63.5,45,51,0.5,1,16,
63.5,57,58,0.5,0,16,b
64.0,45,51,0.5,1,17,
64.0,57,58,0.5,0,17,b
64.5,49,53,0.5,1,17,
64.5,61,60,0.5,0,17,b
65.0,49,53,0.5,1,17,
65.0,61,60,0.5,0,17,b
65.5,50,54,0.5,1,17,
65.5,62,61,0.5,0,17,b
66.0,50,54,0.5,1,17,
66.0,62,61,0.5,0,17,b
66.5,46,52,0.5,1,17,
66.5,58,59,0.5,0,17,b
67.0,46,52,0.5,1,17,
67.0,58,59,0.5,0,17,b
67.5,45,51,0.5,1,17,
67.5,57,58,0.5,0,17,b
68.0,45,51,0.5,1,18,
68.0,57,58,0.5,0,18,b
68.5,49,53,0.5,1,18,
68.5,61,60,0.5,0,18,b
69.0,49,53,0.5,1,18,
69.0,61,60,0.5,0,18,b
69.5,50,54,0.5,1,18,
69.5,62,61,0.5,0,18,b
70.0,50,54,0.5,1,18,
70.0,62,61,0.5,0,18,b
70.5,46,52,0.5,1,18,
70.5,58,59,0.5,0,18,b
71.0,46,52,0.5,1,18,
71.0,58,59,0.5,0,18,b
71.5,45,51,0.5,1,18,
71.5,57,58,0.5,0,18,b
72.0,45,51,1.0,1,19,
72.0,45,51,1.0,1,19,
72.0,57,58,0.5,0,19,b
72.5,58,59,0.5,0,19,b
73.0,50,54,3.0,1,19,
73.0,53,56,3.0,1,19,
73.0,59,59,0.5,0,19,b
73.5,60,60,0.5,0,19,b
74.0,61,60,0.5,0,19,b
74.5,62,61,0.5,0,19,b
75.0,63,62,0.5,0,19,b
75.5,64,62,0.5,0,19,b
76.0,65,63,0.5,0,20,b
76.5,66,63,0.5,0,20,b
77.0,45,51,1.0,1,20,
77.0,50,54,1.0,1,20,
77.0,53,56,1.0,1,20,
77.0,67,64,0.5,0,20,b
77.5,68,64,0.5,0,20,b
78.0,45,51,1.0,1,20,
78.0,52,55,1.0,1,20,
78.0,55,57,1.0,1,20,
78.0,69,65,0.5,0,20,b
78.5,70,66,0.5,0,20,b
79.0,45,51,1.0,1,20,
79.0,52,55,1.0,1,20,
79.0,55,57,1.0,1,20,
79.0,61,60,0.5,0,20,b
79.5,69,65,0.5,0,20,b
80.0,38,47,2.0,1,21,a
80.0,62,61,0.33333,1,21,b
80.33333,57,58,0.33333,1,21,
80.66667,53,56,0.33333,1,21,
81.0,57,58,0.33333,1,21,
81.33333,53,56,0.33333,1,21,
81.66667,57,58,0.33333,1,21,
82.0,41,49,0.5,1,21,a
82.0,53,56,0.33333,1,21,
82.33333,57,58,0.33333,1,21,
82.66667,53,56,0.33333,1,21,
83.0,45,51,0.5,1,21,a
83.0,57,58,0.33333,1,21,
83.33333,53,56,0.33333,1,21,
83.66667,57,58,0.33333,1,21,
84.0,50,54,12.0,1,22,a
84.0,53,56,0.33333,1,22,
84.33333,57,58,0.33333,1,22,
84.66667,53,56,0.33333,1,22,
85.0,57,58,0.33333,1,22,
85.33333,53,56,0.33333,1,22,
85.66667,57,58,0.33333,1,22,
86.0,53,56,0.33333,1,22,
86.33333,57,58,0.33333,1,22,
86.66667,53,56,0.33333,1,22,
87.0,57,58,0.33333,1,22,
87.0,69,65,1.0,0,22,d
87.33333,53,56,0.33333,1,22,
87.66667,57,58,0.33333,1,22,
88.0,53,56,0.33333,1,23,
88.0,68,64,1.0,0,23,d
88.33333,57,58,0.33333,1,23,
88.66667,53,56,0.33333,1,23,
89.0,57,58,0.33333,1,23,
89.0,69,65,1.0,0,23,d
89.33333,53,56,0.33333,1,23,
89.66667,57,58,0.33333,1,23,
90.0,53,56,0.33333,1,23,
90.0,70,66,1.0,0,23,d
90.33333,57,58,0.33333,1,23,
90.66667,53,56,0.33333,1,23,
91.0,57,58,0.33333,1,23,
91.0,69,65,1.0,0,23,d
91.33333,53,56,0.33333,1,23,
91.66667,57,58,0.33333,1,23,
92.0,53,56,0.33333,1,24,
92.0,69,65,2.0,0,24,d
92.33333,57,58,0.33333,1,24,
92.66667,53,56,0.33333,1,24,
93.0,57,58,0.33333,1,24,
93.33333,53,56,0.33333,1,24,
93.66667,57,58,0.33333,1,24,
94.0,53,56,0.33333,1,24,
94.0,69,65,2.0,0,24,d
94.33333,57,58,0.33333,1,24,
94.66667,53,56,0.33333,1,24,
95.0,57,58,0.33333,1,24,
95.33333,53,56,0.33333,1,24,
95.66667,57,58,0.33333,1,24,
96.0,40,48,2.0,1,25,a
96.0,69,65,0.33333,1,25,
96.33333,61,60,0.33333,1,25,
96.66667,55,57,0.33333,1,25,
97.0,61,60,0.33333,1,25,
97.33333,55,57,0.33333,1,25,
97.66667,61,60,0.33333,1,25,
98.0,43,50,0.5,1,25,a
98.0,55,57,0.33333,1,25,
98.33333,61,60,0.33333,1,25,
98.66667,55,57,0.33333,1,25,
99.0,49,53,0.5,1,25,a
99.0,61,60,0.33333,1,25,
99.33333,55,57,0.33333,1,25,
99.66667,61,60,0.33333,1,25,
100.0,52,55,4.0,1,26,a
100.0,55,57,0.33333,1,26,
100.33333,61,60,0.33333,1,26,
100.66667,55,57,0.33333,1,26,
101.0,61,60,0.33333,1,26,
101.33333,55,57,0.33333,1,26,
101.66667,61,60,0.33333,1,26,
102.0,55,57,0.33333,1,26,
102.33333,61,60,0.33333,1,26,
102.66667,55,57,0.33333,1,26,
103.0,61,60,0.33333,1,26,
103.0,69,65,1.0,0,26,d
103.33333,55,57,0.33333,1,26,
103.66667,61,60,0.33333,1,26,
104.0,52,55,4.0,1,27,
104.0,55,57,0.33333,1,27,
104.0,68,64,1.0,0,27,d
104.33333,61,60,0.33333,1,27,
104.66667,55,57,0.33333,1,27,
105.0,61,60,0.33333,1,27,
105.0,69,65,1.0,0,27,d
105.33333,55,57,0.33333,1,27,
105.66667,61,60,0.33333,1,27,
106.0,55,57,0.33333,1,27,
106.0,70,66,1.0,0,27,d
106.33333,61,60,0.33333,1,27,
106.66667,55,57,0.33333,1,27,
107.0,61,60,0.33333,1,27,
107.0,69,65,1.0,0,27,d
107.33333,55,57,0.33333,1,27,
107.66667,61,60,0.33333,1,27,
108.0,52,55,4.0,1,28,
108.0,55,57,0.33333,1,28,
108.0,69,65,2.0,0,28,d
108.33333,61,60,0.33333,1,28,
108.66667,55,57,0.33333,1,28,
109.0,61,60,0.33333,1,28,
109.33333,55,57,0.33333,1,28,
109.66667,61,60,0.33333,1,28,
110.0,55,57,0.33333,1,28,
110.0,69,65,2.0,0,28,d
110.33333,61,60,0.33333,1,28,
110.66667,55,57,0.33333,1,28,
111.0,61,60,0.33333,1,28,
111.33333,55,57,0.33333,1,28,
111.66667,61,60,0.33333,1,28,
112.0,41,49,2.0,1,29,a
112.0,69,65,0.33333,0,29,
112.33333,62,61,0.33333,0,29,
112.66667,57,58,0.33333,0,29,
113.0,62,61,0.33333,0,29,
113.33333,57,58,0.33333,0,29,
113.66667,62,61,0.33333,0,29,
114.0,45,51,0.5,1,29,a
114.0,57,58,0.33333,0,29,
114.33333,62,61,0.33333,0,29,
114.66667,57,58,0.33333,0,29,
115.0,50,54,0.5,1,29,a
115.0,62,61,0.33333,0,29,
115.33333,57,58,0.33333,0,29,
115.66667,62,61,0.33333,0,29,
116.0,53,56,4.0,1,30,a
116.0,57,58,0.33333,1,30,
116.33333,62,61,0.33333,1,30,
116.66667,57,58,0.33333,1,30,
117.0,62,61,0.33333,1,30,
117.33333,57,58,0.33333,1,30,
117.66667,62,61,0.33333,1,30,
118.0,57,58,0.33333,1,30,
118.0,74,68,0.5,0,30,e
118.33333,62,61,0.33333,1,30,
118.66667,57,58,0.33333,1,30,
119.0,62,61,0.33333,1,30,
119.33333,57,58,0.33333,1,30,
119.66667,62,61,0.33333,1,30,
120.0,44,50,2.0,1,31,a
120.0,64,62,0.33333,0,31,
120.33333,59,59,0.33333,0,31,
120.66667,64,62,0.33333,0,31,
121.0,59,59,0.33333,0,31,
121.33333,64,62,0.33333,0,31,
121.66667,59,59,0.33333,0,31,
122.0,47,52,0.5,1,31,a
122.0,64,62,0.33333,0,31,
122.33333,59,59,0.33333,0,31,
122.66667,64,62,0.33333,0,31,
123.0,52,55,0.5,1,31,a
123.0,59,59,0.33333,0,31,
123.33333,64,62,0.33333,0,31,
123.66667,59,59,0.33333,0,31,
124.0,56,57,4.0,1,32,a
124.0,59,59,0.33333,1,32,
124.33333,64,62,0.33333,1,32,
124.66667,59,59,0.33333,1,32,
125.0,64,62,0.33333,1,32,
125.33333,59,59,0.33333,1,32,
125.66667,64,62,0.33333,1,32,
126.0,59,59,0.33333,1,32,
126.0,76,69,0.5,0,32,e
126.33333,64,62,0.33333,1,32,
126.66667,59,59,0.33333,1,32,
127.0,64,62,0.33333,1,32,
127.33333,59,59,0.33333,1,32,
127.66667,64,62,0.33333,1,32,
128.0,45,51,2.0,1,33,a
128.0,65,63,0.33333,0,33,
128.33333000000002,60,60,0.33333,0,33,
128.65833,65,63,0.33333,0,33,
129.0,60,60,0.33333,0,33,
129.33333000000002,65,63,0.33333,0,33,
129.65833,60,60,0.33333,0,33,
130.0,48,53,0.5,1,33,a
130.0,65,63,0.33333,0,33,
130.33333000000002,60,60,0.33333,0,33,
130.65833,65,63,0.33333,0,33,
131.0,53,56,0.5,1,33,a
131.0,60,60,0.33333,0,33,
131.33333000000002,65,63,0.33333,0,33,
131.65833,60,60,0.33333,0,33,
132.0,57,58,4.0,1,34,a
132.0,60,60,0.33333,1,34,
132.33333000000002,65,63,0.33333,1,34,
132.65833,60,60,0.33333,1,34,
133.0,65,63,0.33333,1,34,
133.33333000000002,60,60,0.33333,1,34,
133.65833,65,63,0.33333,1,34,
134.0,60,60,0.33333,1,34,
134.0,77,70,0.5,0,34,e
134.33333000000002,65,63,0.33333,1,34,
134.65833,60,60,0.33333,1,34,
135.0,65,63,0.33333,1,34,
135.33333000000002,60,60,0.33333,1,34,
135.65833,65,63,0.33333,1,34,
136.0,47,52,2.0,1,35,a
136.0,68,64,0.33333,0,35,
136.33333000000002,62,61,0.33333,0,35,
136.66666999999998,68,64,0.33333,0,35,
137.0,62,61,0.33333,0,35,
137.33333000000002,68,64,0.33333,0,35,
137.66666999999998,62,61,0.33333,0,35,
138.0,50,54,0.5,1,35,a
138.0,68,64,0.33333,0,35,
138.33333000000002,62,61,0.33333,0,35,
138.66666999999998,68,64,0.33333,0,35,
139.0,56,57,0.5,1,35,a
139.0,62,61,0.33333,0,35,
139.33333000000002,68,64,0.33333,0,35,
139.66666999999998,62,61,0.33333,0,35,
140.0,59,59,4.0,1,36,a
140.0,62,61,0.33333,1,36,
140.33333000000002,68,64,0.33333,1,36,
140.66666999999998,62,61,0.33333,1,36,
141.0,68,64,0.33333,1,36,
141.33333000000005,62,61,0.33333,1,36,
141.66666999999995,68,64,0.33333,1,36,
142.0,62,61,0.33333,1,36,
142.0,80,71,0.5,0,36,e
142.33333000000005,68,64,0.33333,1,36,
142.66666999999995,62,61,0.33333,1,36,
143.0,68,64,0.33333,1,36,
143.33333000000005,62,61,0.33333,1,36,
143.66666999999995,68,64,0.33333,1,36,
144.0,48,53,2.0,1,37,a
144.0,69,65,0.33333,0,37,
144.33333000000005,64,62,0.33333,0,37,
144.66666999999995,69,65,0.33333,0,37,
145.0,64,62,0.33333,0,37,
145.33333000000005,69,65,0.33333,0,37,
145.66666999999995,64,62,0.33333,0,37,
146.0,57,58,0.5,1,37,a
146.0,69,65,0.33333,0,37,
146.33333000000005,64,62,0.33333,0,37,
146.66666999999995,69,65,0.33333,0,37,
147.0,60,60,0.5,1,37,a
147.0,64,62,0.33333,0,37,
147.33333000000005,69,65,0.33333,0,37,
147.66666999999995,64,62,0.33333,0,37,
148.0,63,61,4.0,1,38,a
148.0,66,63,4.0,1,38,
148.0,69,65,0.33333,0,38,
148.33333000000005,72,67,0.33333,0,38,
148.66666999999995,69,65,0.33333,0,38,
149.0,72,67,0.33333,0,38,
149.33333000000005,69,65,0.33333,0,38,
149.66666999999995,72,67,0.33333,0,38,
150.0,69,65,0.33333,0,38,
150.0,81,72,1.0,0,38,e
150.33333000000005,72,67,0.33333,0,38,
150.66666999999995,69,65,0.33333,0,38,
151.0,72,67,0.33333,0,38,
151.33333000000005,69,65,0.33333,0,38,
151.66666999999995,72,67,0.33333,0,38,
152.0,63,61,4.0,1,39,
152.0,66,63,4.0,1,39,
152.0,69,65,0.33333,0,39,
152.33333000000005,72,67,0.33333,0,39,
152.66666999999995,69,65,0.33333,0,39,
153.0,72,67,0.33333,0,39,
153.33333000000005,69,65,0.33333,0,39,
153.66666999999995,72,67,0.33333,0,39,
154.0,69,65,0.33333,0,39,
154.0,81,72,1.0,0,39,e
154.33333000000005,72,67,0.33333,0,39,
154.66666999999995,69,65,0.33333,0,39,
155.0,72,67,0.33333,0,39,
155.33333000000005,69,65,0.33333,0,39,
155.66666999999995,72,67,0.33333,0,39,
156.0,63,61,4.0,1,40,
156.0,66,63,4.0,1,40,
156.0,69,65,0.33333,0,40,
156.33333000000005,72,67,0.33333,0,40,
156.66666999999995,69,65,0.33333,0,40,
157.0,72,67,0.33333,0,40,
157.33333000000005,69,65,0.33333,0,40,
157.66666999999995,72,67,0.33333,0,40,
158.0,69,65,0.33333,0,40,
158.0,81,72,1.0,0,40,e
158.33333000000005,72,67,0.33333,0,40,
158.66666999999995,69,65,0.33333,0,40,
159.0,72,67,0.33333,0,40,
159.33333000000005,69,65,0.33333,0,40,
159.66666999999995,72,67,0.33333,0,40,
160.0,52,55,0.5,1,41,
160.0,68,64,1.0,0,41,
160.0,71,66,1.0,0,41,
160.0,80,71,1.0,0,41,
160.5,64,62,0.5,1,41,
161.0,59,59,0.5,1,41,
161.0,62,61,0.5,1,41,
161.5,64,62,0.5,1,41,
162.0,65,63,0.5,1,41,
162.5,64,62,0.5,1,41,
163.0,59,59,0.5,1,41,
163.0,62,61,0.5,1,41,
163.0,83,73,0.5,0,41,b
163.5,64,62,0.5,1,41,
163.5,80,71,0.5,0,41,b
164.0,52,55,0.5,1,42,
164.0,76,69,0.5,0,42,b
164.5,64,62,0.5,1,42,
164.5,77,70,0.5,0,42,b
165.0,59,59,0.5,1,42,
165.0,62,61,0.5,1,42,
165.0,77,70,0.5,0,42,b
165.5,64,62,0.5,1,42,
165.5,74,68,0.5,0,42,b
166.0,65,63,0.5,1,42,
166.5,64,62,0.5,1,42,
167.0,59,59,0.5,1,42,
167.0,62,61,0.5,1,42,
167.0,83,73,0.5,0,42,b
167.5,64,62,0.5,1,42,
167.5,80,71,0.5,0,42,b
168.0,52,55,0.5,1,43,
168.0,76,69,0.5,0,43,b
168.5,64,62,0.5,1,43,
168.5,77,70,0.5,0,43,b
169.0,59,59,0.5,1,43,
169.0,62,61,0.5,1,43,
169.0,77,70,0.5,0,43,b
169.5,64,62,0.5,1,43,
169.5,74,68,0.5,0,43,b
170.0,65,63,0.5,1,43,
170.5,64,62,0.5,1,43,
171.0,59,59,0.5,1,43,
171.0,62,61,0.5,1,43,
171.0,83,73,0.5,0,43,b
171.5,64,62,0.5,1,43,
171.5,80,71,0.5,0,43,b
172.0,52,55,0.5,1,44,
172.0,76,69,0.5,0,44,b
172.5,64,62,0.5,1,44,
172.5,77,70,0.5,0,44,b
173.0,59,59,0.5,1,44,
173.0,62,61,0.5,1,44,
173.0,77,70,0.5,0,44,b
173.5,64,62,0.5,1,44,
173.5,74,68,0.5,0,44,b
174.0,52,55,0.5,1,44,
174.0,74,68,0.5,0,44,b
174.5,64,62,0.5,1,44,
174.5,72,67,0.5,0,44,b
175.0,56,57,0.5,1,44,
175.0,59,59,0.5,1,44,
175.0,72,67,0.5,0,44,b
175.5,64,62,0.5,1,44,
175.5,71,66,0.5,0,44,b
176.0,52,55,0.5,1,45,
176.0,71,66,0.5,0,45,b
176.5,64,62,0.5,1,45,
176.5,72,67,0.5,0,45,b
177.0,57,58,0.5,1,45,
177.0,60,60,0.5,1,45,
177.0,69,65,1.0,0,45,b
177.5,64,62,0.5,1,45,
178.0,65,63,0.5,1,45,
178.5,64,62,0.5,1,45,
179.0,57,58,0.5,1,45,
179.0,60,60,0.5,1,45,
179.0,84,74,0.5,0,45,b
179.5,64,62,0.5,1,45,
179.5,81,72,0.5,0,45,b
180.0,52,55,0.5,1,46,
180.0,75,68,0.5,0,46,b
180.5,64,62,0.5,1,46,
180.5,76,69,0.5,0,46,b
181.0,57,58,0.5,1,46,
181.0,60,60,0.5,1,46,
181.0,76,69,0.5,0,46,b
181.5,64,62,0.5,1,46,
181.5,72,67,0.5,0,46,b
182.0,65,63,0.5,1,46,
182.5,64,62,0.5,1,46,
183.0,57,58,0.5,1,46,
183.0,60,60,0.5,1,46,
183.0,84,74,0.5,0,46,b
183.5,64,62,0.5,1,46,
183.5,81,72,0.5,0,46,b
184.0,52,55,0.5,1,47,
184.0,75,68,0.5,0,47,b
184.5,64,62,0.5,1,47,
184.5,76,69,0.5,0,47,b
185.0,57,58,0.5,1,47,
185.0,60,60,0.5,1,47,
185.0,76,69,0.5,0,47,b
185.5,64,62,0.5,1,47,
185.5,72,67,0.5,0,47,b
186.0,65,63,0.5,1,47,
186.5,64,62,0.5,1,47,
187.0,57,58,0.5,1,47,
187.0,60,60,0.5,1,47,
187.0,84,74,0.5,0,47,b
187.5,64,62,0.5,1,47,
187.5,81,72,0.5,0,47,b
188.0,52,55,0.5,1,48,
188.0,75,68,0.5,0,48,b
188.5,64,62,0.5,1,48,
188.5,76,69,0.5,0,48,b
189.0,57,58,0.5,1,48,
189.0,60,60,0.5,1,48,
189.0,76,69,0.5,0,48,b
189.5,64,62,0.5,1,48,
189.5,72,67,0.5,0,48,b
190.0,52,55,0.5,1,48,
190.0,72,67,0.5,0,48,b
190.5,64,62,0.5,1,48,
190.5,71,66,0.5,0,48,b
191.0,57,58,0.5,1,48,
191.0,60,60,0.5,1,48,
191.0,71,66,0.5,0,48,b
191.5,64,62,0.5,1,48,
191.5,69,65,0.5,0,48,b
192.0,52,55,0.5,1,49,
192.0,69,65,0.5,0,49,b
192.5,64,62,0.5,1,49,
192.5,68,64,0.5,0,49,b
193.0,59,59,0.5,1,49,
193.0,62,61,0.5,1,49,
193.0,71,66,0.5,0,49,b
193.5,64,62,0.5,1,49,
194.0,65,63,0.5,1,49,
194.5,64,62,0.5,1,49,
195.0,59,59,0.5,1,49,
195.0,62,61,0.5,1,49,
195.0,89,77,0.5,0,49,b
195.5,64,62,0.5,1,49,
195.5,86,75,0.5,0,49,b
196.0,52,55,0.5,1,50,
196.0,85,74,0.5,0,50,b
196.5,64,62,0.5,1,50,
196.5,86,75,0.5,0,50,b
197.0,59,59,0.5,1,50,
197.0,62,61,0.5,1,50,
197.0,83,73,0.5,0,50,b
197.5,64,62,0.5,1,50,
198.0,65,63,0.5,1,50,
198.5,64,62,0.5,1,50,
199.0,59,59,0.5,1,50,
199.0,62,61,0.5,1,50,
199.0,89,77,0.5,0,50,b
199.5,64,62,0.5,1,50,
199.5,86,75,0.5,0,50,b
200.0,52,55,0.5,1,51,
200.0,85,74,0.5,0,51,b
200.5,64,62,0.5,1,51,
200.5,86,75,0.5,0,51,b
201.0,59,59,0.5,1,51,
201.0,62,61,0.5,1,51,
201.0,83,73,0.5,0,51,b
201.5,64,62,0.5,1,51,
202.0,65,63,0.5,1,51,
202.5,64,62,0.5,1,51,
203.0,59,59,0.5,1,51,
203.0,62,61,0.5,1,51,
203.0,89,77,0.5,0,51,b
203.5,64,62,0.5,1,51,
203.5,86,75,0.5,0,51,b
204.0,52,55,1.0,1,52,
204.0,59,59,1.0,1,52,
204.0,62,61,1.0,1,52,
204.0,83,73,0.5,0,52,b
204.5,86,75,0.5,0,52,b
205.0,80,71,0.5,0,52,b
205.5,83,73,0.5,0,52,b
206.0,77,70,0.5,0,52,b
206.5,80,71,0.5,0,52,b
207.0,74,68,0.5,0,52,b
207.5,77,70,0.5,0,52,b
208.0,71,66,0.5,0,53,b
208.5,74,68,0.5,0,53,b
209.0,68,64,0.5,0,53,b
209.5,71,66,0.5,0,53,b
210.0,65,63,0.5,0,53,b
210.5,68,64,0.5,0,53,b
211.0,62,61,0.5,0,53,b
211.5,65,63,0.5,0,53,b
212.0,59,59,0.5,0,54,b
212.5,62,61,0.5,0,54,b
213.0,44,50,0.5,1,54,
213.0,56,57,0.5,0,54,b
213.5,47,52,0.5,1,54,
213.5,59,59,0.5,0,54,b
214.0,38,47,0.5,1,54,
214.0,50,54,0.5,0,54,b
214.5,47,52,0.5,1,54,
214.5,59,59,0.5,0,54,b
215.0,44,50,0.5,1,54,
215.0,56,57,0.5,0,54,b
215.5,38,47,0.5,1,54,
215.5,50,54,0.5,0,54,b
216.0,36,46,1.0,1,55,
216.0,48,53,1.0,0,55,b
217.0,36,46,0.5,1,55,
217.0,40,48,0.5,1,55,
217.0,45,51,0.5,1,55,
217.0,48,53,0.5,0,55,
217.0,52,55,0.5,0,55,
217.0,57,58,0.5,0,55,f
218.0,38,47,2.0,1,55,
218.0,41,49,2.0,1,55,
218.0,46,52,4.0,1,55,
218.0,50,54,2.0,0,55,
218.0,53,56,2.0,0,55,
218.0,58,59,4.0,0,55,f
222.0,45,51,1.0,1,56,
222.0,57,58,1.0,0,56,f
223.0,44,50,1.0,1,56,
223.0,56,57,1.0,0,56,f
224.0,36,46,0.5,1,57,
224.0,40,48,0.5,1,57,
224.0,45,51,0.5,1,57,
224.0,48,53,0.5,0,57,
224.0,52,55,0.5,0,57,
224.0,57,58,0.5,0,57,f
225.0,48,53,0.5,1,57,
225.0,52,55,0.5,1,57,
225.0,57,58,0.5,1,57,
