onset,midi_number,morphetic_number,duration,staff_number,measure,type
113.0,58,59,1.0,0,38,e
114.0,58,59,5.0,0,39,e
116.0,64,62,1.0,1,39,
117.0,64,62,2.0,1,40,
119.0,58,58,1.0,1,40,
119.0,64,62,1.0,1,40,
119.0,67,64,1.0,0,40,d
120.0,58,58,2.0,1,41,
120.0,64,62,2.0,1,41,
120.0,67,64,2.0,0,41,d
122.0,58,58,1.0,1,41,
122.0,64,62,1.0,1,41,
122.0,67,64,1.0,0,41,
122.0,73,67,1.0,0,41,d
123.0,58,58,2.0,1,42,
123.0,64,62,2.0,1,42,
123.0,67,64,2.0,0,42,
123.0,73,67,2.0,0,42,d
125.0,58,58,1.0,1,42,
125.0,61,60,1.0,1,42,
125.0,64,62,1.0,1,42,
125.0,67,64,1.0,1,42,
125.0,73,67,1.0,0,42,
125.0,76,69,1.0,0,42,
125.0,79,71,1.0,0,42,a
126.0,58,58,5.0,1,43,
126.0,61,60,3.0,1,43,
126.0,64,62,3.0,1,43,
126.0,67,64,2.0,1,43,
126.0,73,67,5.0,0,43,
126.0,76,69,3.0,0,43,
126.0,79,71,2.0,0,43,a
128.0,66,63,1.0,1,43,
128.0,78,70,1.0,0,43,a
129.0,58,58,2.0,1,44,
129.0,61,60,2.0,1,44,
129.0,64,62,2.0,1,44,
129.0,65,62,2.0,1,44,
129.0,73,67,2.0,0,44,
129.0,76,69,2.0,0,44,
129.0,77,69,2.0,0,44,a
131.0,58,58,1.0,1,44,
131.0,60,60,1.0,1,44,
131.0,64,62,1.0,1,44,
131.0,66,63,1.0,1,44,
131.0,73,67,1.0,0,44,
131.0,76,69,1.0,0,44,
131.0,78,70,1.0,0,44,a
132.0,59,59,0.5,1,45,
132.0,62,61,0.5,1,45,
132.0,66,63,0.5,1,45,
132.0,71,66,3.0,0,45,
132.0,74,68,3.0,0,45,
132.0,78,70,3.0,0,45,a
132.5,59,59,0.5,1,45,
132.5,62,61,0.5,1,45,
132.5,66,63,0.5,1,45,
133.0,59,59,0.5,1,45,
133.0,62,61,0.5,1,45,
133.0,66,63,0.5,1,45,
133.5,59,59,0.5,1,45,
133.5,62,61,0.5,1,45,
133.5,66,63,0.5,1,45,
134.0,59,59,0.5,1,45,
134.0,62,61,0.5,1,45,
134.0,66,63,0.5,1,45,
134.5,59,59,0.5,1,45,
134.5,62,61,0.5,1,45,
134.5,66,63,0.5,1,45,
135.0,50,54,0.5,1,46,
135.0,54,56,0.5,1,46,
135.0,59,59,0.5,1,46,
135.0,71,66,3.0,0,46,
135.0,78,70,3.0,0,46,
135.0,83,73,3.0,0,46,
135.5,50,54,0.5,1,46,
135.5,54,56,0.5,1,46,
135.5,59,59,0.5,1,46,
136.0,50,54,0.5,1,46,
136.0,54,56,0.5,1,46,
136.0,59,59,0.5,1,46,
136.5,50,54,0.5,1,46,
136.5,54,56,0.5,1,46,
136.5,59,59,0.5,1,46,
137.0,50,54,0.5,1,46,
137.0,54,56,0.5,1,46,
137.0,59,59,0.5,1,46,
137.5,50,54,0.5,1,46,
137.5,54,56,0.5,1,46,
137.5,59,59,0.5,1,46,
138.0,51,54,0.5,1,47,
138.0,54,56,0.5,1,47,
138.0,57,58,0.5,1,47,
138.0,66,63,0.5,0,47,
138.0,71,66,0.5,0,47,f
138.5,51,54,0.5,1,47,
138.5,54,56,0.5,1,47,
138.5,57,58,0.5,1,47,
139.0,52,55,0.5,1,47,
139.0,55,57,0.5,1,47,
139.0,60,60,0.5,0,47,
139.0,72,67,0.5,0,47,f
139.5,52,55,0.5,1,47,
139.5,55,57,0.5,1,47,
140.0,52,55,0.5,1,47,
140.0,55,57,0.5,1,47,
140.5,52,55,0.5,1,47,
140.5,55,57,0.5,1,47,
141.0,52,55,0.5,1,48,
141.0,55,57,0.5,1,48,
141.0,59,59,0.5,1,48,
141.0,67,64,0.5,0,48,
141.0,72,67,0.5,0,48,f
141.5,52,55,0.5,1,48,
141.5,55,57,0.5,1,48,
141.5,59,59,0.5,1,48,
142.0,54,56,0.5,1,48,
142.0,57,58,0.5,1,48,
142.0,63,61,0.5,0,48,
142.0,75,68,0.5,0,48,f
142.5,54,56,0.5,1,48,
142.5,57,58,0.5,1,48,
143.0,54,56,0.5,1,48,
143.0,57,58,0.5,1,48,
143.5,54,56,0.5,1,48,
143.5,57,58,0.5,1,48,
144.0,54,56,0.5,1,49,
144.0,57,58,0.5,1,49,
144.0,60,60,0.5,1,49,
144.0,69,65,0.5,0,49,
144.0,75,68,0.5,0,49,f
144.5,54,56,0.5,1,49,
144.5,57,58,0.5,1,49,
144.5,60,60,0.5,1,49,
145.0,55,57,0.5,1,49,
145.0,59,59,0.5,1,49,
145.0,64,62,0.5,0,49,
145.0,76,69,0.5,0,49,f
145.5,55,57,0.5,1,49,
145.5,59,59,0.5,1,49,
146.0,55,57,0.5,1,49,
146.0,59,59,0.5,1,49,
146.5,55,57,0.5,1,49,
146.5,59,59,0.5,1,49,
147.0,56,57,0.5,1,50,
147.0,59,59,0.5,1,50,
147.0,62,61,0.5,1,50,
147.0,71,66,0.5,0,50,
147.0,76,69,0.5,0,50,f
147.5,56,57,0.5,1,50,
147.5,59,59,0.5,1,50,
147.5,62,61,0.5,1,50,
148.0,56,57,0.5,1,50,
148.0,59,59,0.5,1,50,
148.0,61,60,0.5,1,50,
148.0,65,62,0.5,0,50,
148.0,77,69,0.5,0,50,f
148.5,56,57,0.5,1,50,
148.5,59,59,0.5,1,50,
148.5,61,60,0.5,1,50,
149.0,56,57,0.5,1,50,
149.0,59,59,0.5,1,50,
149.0,61,60,0.5,1,50,
149.5,56,57,0.5,1,50,
149.5,59,59,0.5,1,50,
149.5,61,60,0.5,1,50,
150.0,61,60,0.5,1,51,
150.0,68,64,0.5,0,51,
150.0,71,66,0.5,0,51,
150.0,76,69,0.5,0,51,
150.5,61,60,0.5,1,51,
150.5,68,64,0.5,0,51,
150.5,71,66,0.5,0,51,
150.5,77,69,0.5,0,51,
151.0,61,60,0.5,1,51,
151.0,68,64,0.5,0,51,
151.0,71,66,0.5,0,51,
151.0,77,69,0.5,0,51,
151.5,61,60,0.5,1,51,
151.5,68,64,0.5,0,51,
151.5,71,66,0.5,0,51,
151.5,77,69,0.5,0,51,
152.0,61,60,0.5,1,51,
152.0,68,64,0.5,0,51,
152.0,71,66,0.5,0,51,
152.0,77,69,0.5,0,51,
152.5,61,60,0.5,1,51,
152.5,68,64,0.5,0,51,
152.5,71,66,0.5,0,51,
152.5,77,69,0.5,0,51,
153.0,61,60,0.5,1,52,
153.0,68,64,0.5,0,52,
153.0,71,66,0.5,0,52,
153.0,77,69,0.5,0,52,
153.5,61,60,0.5,1,52,
153.5,68,64,0.5,0,52,
153.5,71,66,0.5,0,52,
153.5,77,69,0.5,0,52,
154.0,61,60,0.5,1,52,
154.0,68,64,0.5,0,52,
154.0,71,66,0.5,0,52,
154.0,77,69,0.5,0,52,
154.5,61,60,0.5,1,52,
154.5,68,64,0.5,0,52,
154.5,71,66,0.5,0,52,
154.5,77,69,0.5,0,52,
155.0,61,60,0.5,1,52,
155.0,68,64,0.5,0,52,
155.0,71,66,0.5,0,52,
155.0,77,69,0.5,0,52,
155.5,61,60,0.5,1,52,
155.5,68,64,0.5,0,52,
155.5,71,66,0.5,0,52,
155.5,77,69,0.5,0,52,
156.0,54,56,0.5,1,53,
156.0,58,58,0.5,1,53,
156.0,61,60,0.5,1,53,
156.0,64,62,0.5,1,53,
156.0,78,70,0.5,0,53,
156.0,82,72,0.5,0,53,
156.0,85,74,0.5,0,53,
156.0,88,76,0.5,0,53,
156.0,90,77,0.5,0,53,
156.5,54,56,0.5,1,53,
156.5,58,58,0.5,1,53,
156.5,61,60,0.5,1,53,
156.5,64,62,0.5,1,53,
156.5,79,71,0.5,0,53,
156.5,82,72,0.5,0,53,
156.5,85,74,0.5,0,53,
156.5,88,76,0.5,0,53,
156.5,91,78,0.5,0,53,
157.0,54,56,0.5,1,53,
157.0,58,58,0.5,1,53,
157.0,61,60,0.5,1,53,
157.0,64,62,0.5,1,53,
157.0,79,71,0.5,0,53,
157.0,82,72,0.5,0,53,
157.0,85,74,0.5,0,53,
157.0,88,76,0.5,0,53,
157.0,91,78,0.5,0,53,
157.5,54,56,0.5,1,53,
157.5,58,58,0.5,1,53,
157.5,61,60,0.5,1,53,
157.5,64,62,0.5,1,53,
157.5,79,71,0.5,0,53,
157.5,82,72,0.5,0,53,
157.5,85,74,0.5,0,53,
157.5,88,76,0.5,0,53,
157.5,91,78,0.5,0,53,
158.0,54,56,0.5,1,53,
158.0,58,58,0.5,1,53,
158.0,61,60,0.5,1,53,
158.0,64,62,0.5,1,53,
158.0,79,71,0.5,0,53,
158.0,82,72,0.5,0,53,
158.0,85,74,0.5,0,53,
158.0,88,76,0.5,0,53,
158.0,91,78,0.5,0,53,
158.5,54,56,0.5,1,53,
158.5,58,58,0.5,1,53,
158.5,61,60,0.5,1,53,
158.5,64,62,0.5,1,53,
158.5,79,71,0.5,0,53,
158.5,82,72,0.5,0,53,
158.5,85,74,0.5,0,53,
158.5,88,76,0.5,0,53,
158.5,91,78,0.5,0,53,
159.0,54,56,0.5,1,54,
159.0,58,58,0.5,1,54,
159.0,61,60,0.5,1,54,
159.0,64,62,0.5,1,54,
159.0,79,71,0.5,0,54,
159.0,82,72,0.5,0,54,
159.0,85,74,0.5,0,54,
159.0,88,76,0.5,0,54,
159.0,91,78,0.5,0,54,
159.5,54,56,0.5,1,54,
159.5,58,58,0.5,1,54,
159.5,61,60,0.5,1,54,
159.5,64,62,0.5,1,54,
159.5,79,71,0.5,0,54,
159.5,82,72,0.5,0,54,
159.5,85,74,0.5,0,54,
159.5,88,76,0.5,0,54,
159.5,91,78,0.5,0,54,
160.0,54,56,0.5,1,54,
160.0,58,58,0.5,1,54,
160.0,61,60,0.5,1,54,
160.0,64,62,0.5,1,54,
160.0,79,71,0.5,0,54,
160.0,82,72,0.5,0,54,
160.0,85,74,0.5,0,54,
160.0,88,76,0.5,0,54,
160.0,91,78,0.5,0,54,
160.5,54,56,0.5,1,54,
160.5,58,58,0.5,1,54,
160.5,61,60,0.5,1,54,
160.5,64,62,0.5,1,54,
160.5,79,71,0.5,0,54,
160.5,82,72,0.5,0,54,
160.5,85,74,0.5,0,54,
160.5,88,76,0.5,0,54,
160.5,91,78,0.5,0,54,
161.0,54,56,0.5,1,54,
161.0,58,58,0.5,1,54,
161.0,61,60,0.5,1,54,
161.0,64,62,0.5,1,54,
161.0,79,71,0.5,0,54,
161.0,82,72,0.5,0,54,
161.0,85,74,0.5,0,54,
161.0,88,76,0.5,0,54,
161.0,91,78,0.5,0,54,
161.5,54,56,0.5,1,54,
161.5,58,58,0.5,1,54,
161.5,61,60,0.5,1,54,
161.5,64,62,0.5,1,54,
161.5,79,71,0.5,0,54,
161.5,82,72,0.5,0,54,
161.5,85,74,0.5,0,54,
161.5,88,76,0.5,0,54,
161.5,91,78,0.5,0,54,
162.0,47,52,0.25,1,55,
162.0,79,71,1.0,0,55,
162.0,91,78,1.0,0,55,g
162.25,62,61,0.25,1,55,
162.5,54,56,0.25,1,55,
162.75,62,61,0.25,1,55,
163.0,49,53,0.25,1,55,
163.0,78,70,3.0,0,55,
163.0,90,77,2.0,0,55,g
163.25,64,62,0.25,1,55,
163.5,54,56,0.25,1,55,
163.75,64,62,0.25,1,55,
164.0,50,54,0.25,1,55,
164.25,66,63,0.25,1,55,
164.5,54,56,0.25,1,55,
164.75,66,63,0.25,1,55,
165.0,47,52,0.25,1,56,
165.25,62,61,0.25,1,56,
165.5,54,56,0.25,1,56,
165.75,62,61,0.25,1,56,
166.0,49,53,0.25,1,56,
166.0,71,66,3.0,0,56,
166.0,83,73,2.0,0,56,g
166.25,64,62,0.25,1,56,
166.5,54,56,0.25,1,56,
166.75,64,62,0.25,1,56,
167.0,50,54,0.25,1,56,
167.25,66,63,0.25,1,56,
167.5,54,56,0.25,1,56,
167.75,66,63,0.25,1,56,
168.0,47,52,0.25,1,57,
168.25,62,61,0.25,1,57,
168.5,54,56,0.25,1,57,
168.75,62,61,0.25,1,57,
169.0,49,53,0.25,1,57,
169.0,66,63,3.0,0,57,
169.0,78,70,2.0,0,57,g
169.25,64,62,0.25,1,57,
169.5,54,56,0.25,1,57,
169.75,64,62,0.25,1,57,
170.0,50,54,0.25,1,57,
170.25,66,63,0.25,1,57,
170.5,54,56,0.25,1,57,
170.75,66,63,0.25,1,57,
171.0,47,52,0.25,1,58,
171.25,62,61,0.25,1,58,
171.5,54,56,0.25,1,58,
171.75,62,61,0.25,1,58,
172.0,49,53,0.25,1,58,
172.0,59,59,3.0,0,58,
172.0,71,66,2.0,0,58,g
172.25,64,62,0.25,1,58,
172.5,54,56,0.25,1,58,
172.75,64,62,0.25,1,58,
173.0,50,54,0.25,1,58,
173.25,66,63,0.25,1,58,
173.5,54,56,0.25,1,58,
173.75,66,63,0.25,1,58,
174.0,52,55,0.25,1,59,
174.25,62,61,0.25,1,59,
174.5,59,59,0.25,1,59,
174.75,62,61,0.25,1,59,
175.0,53,55,0.25,1,59,
175.0,67,64,1.0,0,59,g
175.25,62,61,0.25,1,59,
175.5,59,59,0.25,1,59,
175.75,62,61,0.25,1,59,
176.0,54,56,0.25,1,59,
176.0,66,63,1.0,0,59,g
176.25,62,61,0.25,1,59,
176.5,59,59,0.25,1,59,
176.75,62,61,0.25,1,59,
177.0,54,56,0.25,1,60,
177.0,66,63,2.0,0,60,g
177.25,62,61,0.25,1,60,
177.5,59,59,0.25,1,60,
177.75,62,61,0.25,1,60,
178.0,54,56,0.25,1,60,
178.25,62,61,0.25,1,60,
178.5,59,59,0.25,1,60,
178.75,62,61,0.25,1,60,
179.0,54,56,0.25,1,60,
179.0,70,65,1.0,0,60,g
179.25,64,62,0.25,1,60,
179.5,61,60,0.25,1,60,
179.75,64,62,0.25,1,60,
180.0,47,52,0.25,1,61,
180.25,62,61,0.25,1,61,
180.5,54,56,0.25,1,61,
180.5,79,71,0.5,0,61,g
180.75,62,61,0.25,1,61,
181.0,49,53,0.25,1,61,
181.0,91,78,1.5,0,61,g
181.25,64,62,0.25,1,61,
181.5,54,56,0.25,1,61,
181.75,64,62,0.25,1,61,
182.0,50,54,0.25,1,61,
182.25,66,63,0.25,1,61,
182.5,54,56,0.25,1,61,
182.5,90,77,0.5,0,61,g
182.75,66,63,0.25,1,61,
183.0,47,52,0.25,1,62,
183.25,62,61,0.25,1,62,
183.5,54,56,0.25,1,62,
183.5,90,77,0.5,0,62,g
183.75,62,61,0.25,1,62,
184.0,49,53,0.25,1,62,
184.0,85,74,1.5,0,62,g
184.25,64,62,0.25,1,62,
184.5,54,56,0.25,1,62,
184.75,64,62,0.25,1,62,
185.0,50,54,0.25,1,62,
185.25,66,63,0.25,1,62,
185.5,54,56,0.25,1,62,
185.5,83,73,0.5,0,62,g
185.75,66,63,0.25,1,62,
186.0,47,52,0.25,1,63,
186.25,62,61,0.25,1,63,
186.5,54,56,0.25,1,63,
186.5,83,73,0.5,0,63,g
186.75,62,61,0.25,1,63,
187.0,49,53,0.25,1,63,
187.0,79,71,1.5,0,63,g
187.25,64,62,0.25,1,63,
187.5,54,56,0.25,1,63,
187.75,64,62,0.25,1,63,
188.0,50,54,0.25,1,63,
188.25,66,63,0.25,1,63,
188.5,54,56,0.25,1,63,
188.5,78,70,0.5,0,63,g
188.75,66,63,0.25,1,63,
189.0,47,52,0.25,1,64,
189.25,62,61,0.25,1,64,
189.5,54,56,0.25,1,64,
189.5,78,70,0.5,0,64,g
189.75,62,61,0.25,1,64,
190.0,49,53,0.25,1,64,
190.0,73,67,1.5,0,64,g
190.25,64,62,0.25,1,64,
190.5,54,56,0.25,1,64,
190.75,64,62,0.25,1,64,
191.0,50,54,0.25,1,64,
191.25,66,63,0.25,1,64,
191.5,54,56,0.25,1,64,
191.5,71,66,0.5,0,64,g
191.75,66,63,0.25,1,64,
192.0,52,55,0.25,1,65,
192.0,71,66,1.0,0,65,g
192.25,62,61,0.25,1,65,
192.5,59,59,0.25,1,65,
192.75,62,61,0.25,1,65,
193.0,53,55,0.25,1,65,
193.0,67,64,1.0,0,65,g
193.25,62,61,0.25,1,65,
193.5,59,59,0.25,1,65,
193.75,62,61,0.25,1,65,
194.0,54,56,0.25,1,65,
194.0,66,63,1.0,0,65,g
194.25,62,61,0.25,1,65,
194.5,59,59,0.25,1,65,
194.75,62,61,0.25,1,65,
195.0,54,56,2.0,1,66,
