onset,midi_number,morphetic_number,duration,staff_number,measure,type
37.0,50,54,0.5,1,19,
37.75,64,62,0.75,0,19,
37.75,67,64,0.25,0,19,
37.75,72,67,0.25,0,19,
37.75,76,69,0.25,0,19,b
38.0,43,50,0.5,1,20,
38.0,55,57,0.5,1,20,
40.0,43,50,0.5,1,21,
40.0,55,57,0.5,1,21,
40.0,64,62,0.5,0,21,
40.0,67,64,0.5,0,21,
40.0,72,67,0.5,0,21,c
41.0,31,43,0.5,1,21,
41.0,43,50,0.5,1,21,
41.0,62,61,0.5,0,21,
41.0,65,63,0.5,0,21,
41.0,67,64,0.5,0,21,
41.0,71,66,0.5,0,21,c
42.0,36,46,0.5,1,22,
42.0,48,53,0.5,1,22,
42.0,60,60,0.5,0,22,
42.0,64,62,0.5,0,22,
42.0,67,64,0.5,0,22,
42.0,72,67,0.5,0,22,c
43.75,64,62,1.0,0,22,
43.75,67,64,0.25,0,22,
43.75,72,67,0.25,0,22,
43.75,76,69,0.25,0,22,b
44.0,48,53,0.5,1,23,
44.0,60,60,0.5,1,23,
44.75,72,67,1.0,0,23,
44.75,76,69,0.25,0,23,
44.75,81,72,0.25,0,23,
44.75,84,74,0.25,0,23,b
45.0,45,51,0.5,1,23,
45.0,57,58,0.5,1,23,
45.75,71,66,0.75,0,23,
45.75,74,68,0.25,0,23,
45.75,79,71,0.25,0,23,
45.75,83,73,0.25,0,23,b
46.0,50,54,0.5,1,24,
46.0,62,61,0.5,1,24,
48.0,50,54,0.5,1,25,
48.0,62,61,0.5,1,25,
48.0,71,66,0.5,0,25,
48.0,74,68,0.5,0,25,
48.0,79,71,0.5,0,25,c
49.0,38,47,0.5,1,25,
49.0,50,54,0.5,1,25,
49.0,69,65,0.5,0,25,
49.0,74,68,0.5,0,25,
49.0,78,70,0.5,0,25,c
50.0,43,50,0.5,1,26,
50.0,55,57,0.5,1,26,
50.0,71,66,0.5,0,26,
50.0,74,68,0.5,0,26,
50.0,79,71,0.5,0,26,c
52.0,50,54,0.5,1,27,
52.0,62,61,0.5,1,27,
52.0,71,66,0.5,0,27,
52.0,74,68,0.5,0,27,
52.0,79,71,0.5,0,27,
52.0,83,73,0.5,0,27,c
53.0,38,47,0.5,1,27,
53.0,50,54,0.5,1,27,
53.0,69,65,0.5,0,27,
53.0,74,68,0.5,0,27,
53.0,78,70,0.5,0,27,
53.0,81,72,0.5,0,27,c
54.0,43,50,0.5,1,28,
54.0,55,57,0.5,1,28,
54.0,71,66,0.5,0,28,
54.0,74,68,0.5,0,28,
54.0,79,71,0.5,0,28,
54.0,83,73,0.5,0,28,c
56.0,50,54,0.5,1,29,
56.0,62,61,0.5,1,29,
56.0,74,68,0.5,0,29,
56.0,79,71,0.5,0,29,
56.0,83,73,0.5,0,29,
56.0,86,75,0.5,0,29,c
57.0,38,47,0.5,1,29,
57.0,50,54,0.5,1,29,
57.0,74,68,0.5,0,29,
57.0,78,70,0.5,0,29,
57.0,81,72,0.5,0,29,
57.0,86,75,0.5,0,29,c
58.0,43,50,0.5,1,30,
58.0,55,57,0.5,1,30,
58.0,79,71,0.25,0,30,c
58.25,82,72,0.25,0,30,a
58.5,83,73,0.25,0,30,a
58.75,78,70,0.25,0,30,a
59.0,81,72,0.25,0,30,a
59.25,79,71,0.25,0,30,a
59.5,78,70,0.25,0,30,a
59.75,76,69,0.25,0,30,a
60.0,62,61,0.25,1,31,
60.0,74,68,0.25,0,31,a
60.25,63,61,0.25,1,31,
60.25,75,68,0.25,0,31,a
60.5,64,62,0.25,1,31,
60.5,76,69,0.25,0,31,a
60.75,59,59,0.25,1,31,
60.75,71,66,0.25,0,31,a
61.0,62,61,0.25,1,31,
61.0,74,68,0.25,0,31,a
61.25,60,60,0.25,1,31,
61.25,72,67,0.25,0,31,a
61.5,59,59,0.25,1,31,
61.5,71,66,0.25,0,31,a
61.75,57,58,0.25,1,31,
61.75,69,65,0.25,0,31,a
62.0,55,57,0.25,1,32,
62.0,67,64,0.25,0,32,a
62.25,58,58,0.25,1,32,
62.25,70,65,0.25,0,32,a
62.5,59,59,0.25,1,32,
62.5,71,66,0.25,0,32,a
62.75,54,56,0.25,1,32,
62.75,66,63,0.25,0,32,a
63.0,57,58,0.25,1,32,
63.0,69,65,0.25,0,32,a
63.25,55,57,0.25,1,32,
63.25,67,64,0.25,0,32,a
63.5,54,56,0.25,1,32,
63.5,66,63,0.25,0,32,a
63.75,52,55,0.25,1,32,
63.75,64,62,0.25,0,32,a
64.0,50,54,0.25,1,33,
64.0,62,61,0.25,0,33,a
64.25,51,54,0.25,1,33,
64.25,63,61,0.25,0,33,a
64.5,52,55,0.25,1,33,
64.5,64,62,0.25,0,33,a
64.75,47,52,0.25,1,33,
64.75,59,59,0.25,0,33,a
65.0,50,54,0.25,1,33,
65.0,62,61,0.25,0,33,a
65.25,48,53,0.25,1,33,
65.25,60,60,0.25,0,33,a
65.5,47,52,0.25,1,33,
65.5,59,59,0.25,0,33,a
65.75,45,51,0.25,1,33,
65.75,57,58,0.25,0,33,a
66.0,43,50,0.25,1,34,
66.0,55,57,0.25,0,34,a
66.25,46,51,0.25,1,34,
66.25,58,58,0.25,0,34,a
66.5,47,52,0.25,1,34,
66.5,59,59,0.25,0,34,a
66.75,42,49,0.25,1,34,
66.75,54,56,0.25,0,34,a
67.0,45,51,0.25,1,34,
67.0,57,58,0.25,0,34,a
67.25,43,50,0.25,1,34,
67.25,55,57,0.25,0,34,a
67.5,42,49,0.25,1,34,
67.5,54,56,0.25,0,34,a
67.75,40,48,0.25,1,34,
67.75,52,55,0.25,0,34,a
68.0,38,47,0.25,1,35,
68.0,50,54,0.25,0,35,a
68.25,39,47,0.25,1,35,
68.25,51,54,0.25,0,35,a
68.5,40,48,0.25,1,35,
68.5,52,55,0.25,0,35,a
68.75,35,45,0.25,1,35,
68.75,47,52,0.25,0,35,a
69.0,38,47,0.25,1,35,
69.0,50,54,0.25,0,35,a
69.25,36,46,0.25,1,35,
69.25,48,53,0.25,0,35,a
69.5,35,45,0.25,1,35,
69.5,47,52,0.25,0,35,a
69.75,33,44,0.25,1,35,
69.75,45,51,0.25,0,35,a
70.0,31,43,0.25,1,36,
70.0,43,50,0.25,0,36,
70.25,30,42,0.25,1,36,
70.25,42,49,0.25,0,36,
70.5,31,43,0.25,1,36,
70.5,43,50,0.25,0,36,
70.75,33,44,0.25,1,36,
70.75,45,51,0.25,0,36,
71.0,34,45,0.25,1,36,
71.0,46,52,0.25,0,36,
71.25,35,45,0.25,1,36,
71.25,47,52,0.25,0,36,
71.5,36,46,0.25,1,36,
71.5,48,53,0.25,0,36,
71.75,37,46,0.25,1,36,
71.75,49,53,0.25,0,36,
72.0,38,47,0.25,1,37,
72.0,50,54,0.25,0,37,
72.25,37,46,0.25,1,37,
72.25,49,53,0.25,0,37,
72.5,38,47,0.25,1,37,
72.5,50,54,0.25,0,37,
72.75,40,48,0.25,1,37,
72.75,52,55,0.25,0,37,
73.0,42,49,0.25,1,37,
73.0,54,56,0.25,0,37,
73.25,38,47,0.25,1,37,
73.25,50,54,0.25,0,37,
73.5,40,48,0.25,1,37,
73.5,52,55,0.25,0,37,
73.75,42,49,0.25,1,37,
73.75,54,56,0.25,0,37,
74.0,43,50,0.25,1,38,
74.0,55,57,0.25,0,38,
74.25,42,49,0.25,1,38,
74.25,54,56,0.25,0,38,
74.5,43,50,0.25,1,38,
74.5,55,57,0.25,0,38,
74.75,45,51,0.25,1,38,
74.75,57,58,0.25,0,38,
75.0,46,52,0.25,1,38,
75.0,58,59,0.25,0,38,
75.25,47,52,0.25,1,38,
75.25,59,59,0.25,0,38,
75.5,48,53,0.25,1,38,
75.5,60,60,0.25,0,38,
75.75,49,53,0.25,1,38,
75.75,61,60,0.25,0,38,
76.0,50,54,0.25,1,39,
76.0,62,61,0.25,0,39,d
76.25,50,54,0.25,1,39,
76.25,62,61,0.25,0,39,d
76.5,54,56,0.25,1,39,
76.5,66,63,0.25,0,39,d
76.75,57,58,0.25,1,39,
76.75,69,65,0.25,0,39,d
77.0,62,61,0.25,1,39,
77.0,74,68,0.25,0,39,d
77.25,62,61,0.25,1,39,
77.25,74,68,0.25,0,39,d
77.5,66,63,0.25,1,39,
77.5,78,70,0.25,0,39,d
77.75,69,65,0.25,1,39,
77.75,81,72,0.25,0,39,d
78.0,74,68,0.25,1,40,
78.0,86,75,0.25,0,40,d
78.25,74,68,0.25,1,40,
78.25,86,75,0.25,0,40,d
78.5,69,65,0.25,1,40,
78.5,81,72,0.25,0,40,d
78.75,66,63,0.25,1,40,
78.75,78,70,0.25,0,40,d
79.0,62,61,0.25,1,40,
79.0,74,68,0.25,0,40,d
79.25,62,61,0.25,1,40,
79.25,74,68,0.25,0,40,d
79.5,57,58,0.25,1,40,
79.5,69,65,0.25,0,40,d
79.75,54,56,0.25,1,40,
79.75,66,63,0.25,0,40,d
80.0,50,54,0.25,1,41,
80.0,62,61,0.25,0,41,d
80.25,50,54,0.25,1,41,
80.25,62,61,0.25,0,41,d
80.5,54,56,0.25,1,41,
80.5,66,63,0.25,0,41,d
80.75,57,58,0.25,1,41,
80.75,69,65,0.25,0,41,d
81.0,62,61,0.25,1,41,
81.0,74,68,0.25,0,41,d
81.25,62,61,0.25,1,41,
81.25,74,68,0.25,0,41,d
81.5,66,63,0.25,1,41,
81.5,78,70,0.25,0,41,d
81.75,69,65,0.25,1,41,
81.75,81,72,0.25,0,41,d
82.0,74,68,0.25,1,42,
82.0,86,75,0.25,0,42,d
82.25,74,68,0.25,1,42,
82.25,86,75,0.25,0,42,d
82.5,69,65,0.25,1,42,
82.5,81,72,0.25,0,42,d
82.75,66,63,0.25,1,42,
82.75,78,70,0.25,0,42,d
83.0,62,61,0.25,1,42,
83.0,74,68,0.25,0,42,d
83.25,62,61,0.25,1,42,
83.25,74,68,0.25,0,42,d
83.5,57,58,0.25,1,42,
83.5,69,65,0.25,0,42,d
83.75,54,56,0.25,1,42,
83.75,66,63,0.25,0,42,d
84.0,50,54,0.25,1,43,
84.0,62,61,0.25,0,43,d
84.25,62,61,0.25,1,43,
84.25,74,68,0.25,0,43,d
84.5,57,58,0.25,1,43,
84.5,69,65,0.25,0,43,d
84.75,54,56,0.25,1,43,
84.75,66,63,0.25,0,43,d
85.0,50,54,0.25,1,43,
85.0,62,61,0.25,0,43,d
85.25,50,54,0.25,1,43,
85.25,62,61,0.25,0,43,d
85.5,45,51,0.25,1,43,
85.5,57,58,0.25,0,43,d
85.75,42,49,0.25,1,43,
85.75,54,56,0.25,0,43,d
86.0,38,47,3.75,1,44,
86.0,50,54,3.75,0,44,d
89.75,79,71,1.75,0,45,a
90.0,55,57,1.0,1,46,
90.0,59,59,1.0,1,46,
90.0,62,61,1.0,1,46,
91.5,78,70,0.25,0,46,a
91.75,76,69,0.25,0,46,a
92.0,74,68,0.25,0,47,a
92.25,75,68,0.25,0,47,a
92.5,76,69,0.25,0,47,a
92.75,71,66,0.25,0,47,a
93.0,74,68,0.25,0,47,a
93.25,72,67,0.25,0,47,a
93.5,71,66,0.25,0,47,a
93.75,69,65,0.25,0,47,a
94.0,67,64,1.0,0,48,a
95.75,59,59,1.0,0,48,
95.75,62,61,0.25,0,48,
95.75,67,64,0.25,0,48,b
96.0,43,50,0.5,1,49,
96.0,55,57,0.5,1,49,
96.75,59,59,1.0,0,49,
96.75,62,61,0.25,0,49,
96.75,71,66,0.25,0,49,b
97.0,43,50,0.5,1,49,
97.0,55,57,0.5,1,49,
97.75,59,59,0.75,0,49,
97.75,62,61,0.25,0,49,
97.75,67,64,0.25,0,49,b
98.0,43,50,0.5,1,50,
98.0,55,57,0.5,1,50,
99.75,59,59,1.0,0,50,
99.75,62,61,0.25,0,50,
99.75,67,64,0.25,0,50,b
100.0,43,50,0.5,1,51,
100.0,55,57,0.5,1,51,
100.75,62,61,1.0,0,51,
100.75,67,64,0.25,0,51,
100.75,71,66,0.25,0,51,
100.75,74,68,0.25,0,51,b
101.0,43,50,0.5,1,51,
101.0,55,57,0.5,1,51,
101.75,59,59,0.75,0,51,
101.75,62,61,0.25,0,51,
101.75,67,64,0.25,0,51,b
102.0,43,50,0.5,1,52,
102.0,55,57,0.5,1,52,
103.75,59,59,1.0,0,52,
103.75,62,61,0.25,0,52,
103.75,67,64,0.25,0,52,
103.75,71,66,0.25,0,52,b
104.0,43,50,0.5,1,53,
104.0,55,57,0.5,1,53,
104.75,67,64,1.0,0,53,
104.75,71,66,0.25,0,53,
104.75,76,69,0.25,0,53,
104.75,79,71,0.25,0,53,b
105.0,40,48,0.5,1,53,
105.0,52,55,0.5,1,53,
105.75,66,63,0.75,0,53,
105.75,70,65,0.25,0,53,
105.75,73,67,0.25,0,53,
105.75,78,70,0.25,0,53,b
106.0,42,49,0.5,1,54,
106.0,54,56,0.5,1,54,
108.0,67,64,0.5,1,55,
108.0,71,66,0.5,0,55,
108.0,76,69,0.5,0,55,c
109.0,67,64,0.5,1,55,
109.0,71,66,0.5,0,55,
109.0,77,69,0.5,0,55,c
110.0,66,63,0.5,1,56,
110.0,70,65,0.5,0,56,
110.0,78,70,0.5,0,56,c
111.75,59,59,1.0,0,56,
111.75,64,62,0.25,0,56,
111.75,67,64,0.25,0,56,
111.75,71,66,0.25,0,56,b
112.0,43,50,0.5,1,57,
112.0,55,57,0.5,1,57,
112.75,67,64,1.0,0,57,
112.75,71,66,0.25,0,57,
112.75,76,69,0.25,0,57,
112.75,79,71,0.25,0,57,b
113.0,40,48,0.5,1,57,
113.0,52,55,0.5,1,57,
113.75,66,63,0.75,0,57,
113.75,70,65,0.25,0,57,
113.75,73,67,0.25,0,57,
113.75,78,70,0.25,0,57,b
114.0,42,49,0.5,1,58,
114.0,54,56,0.5,1,58,
116.0,55,57,0.5,1,59,
116.0,64,62,0.5,0,59,
116.0,71,66,0.5,0,59,c
117.0,55,57,0.5,1,59,
117.0,65,62,0.5,0,59,
117.0,71,66,0.5,0,59,c
118.0,54,56,0.5,1,60,
118.0,66,63,0.5,0,60,
118.0,70,65,0.5,0,60,c
120.0,67,64,0.5,1,61,
120.0,71,66,0.5,0,61,
120.0,76,69,0.5,0,61,c
121.0,67,64,0.5,1,61,
121.0,71,66,0.5,0,61,
121.0,77,69,0.5,0,61,c
122.0,66,63,0.5,1,62,
122.0,70,65,0.5,0,62,
122.0,78,70,0.5,0,62,c
124.0,31,43,0.5,1,63,
124.0,43,50,0.5,1,63,
124.0,59,59,0.5,0,63,
124.0,64,62,0.5,0,63,
124.0,71,66,0.5,0,63,c
125.0,31,43,0.5,1,63,
125.0,43,50,0.5,1,63,
125.0,59,59,0.5,0,63,
125.0,65,62,0.5,0,63,
125.0,71,66,0.5,0,63,c
126.0,30,42,0.5,1,64,
126.0,42,49,0.5,1,64,
126.0,58,58,0.25,0,64,
126.0,66,63,0.25,0,64,
126.0,70,65,0.25,0,64,c
126.25,66,63,0.25,0,64,
126.5,65,62,0.25,0,64,
126.75,66,63,0.25,0,64,
127.0,65,62,0.25,0,64,
127.25,66,63,0.25,0,64,
127.5,65,62,0.25,0,64,
127.75,66,63,0.25,0,64,
128.0,65,62,0.25,0,65,
128.25,66,63,0.25,0,65,
128.5,65,62,0.25,0,65,
128.75,66,63,0.25,0,65,
129.0,65,62,0.25,0,65,
129.25,66,63,0.25,0,65,
129.5,68,64,0.25,0,65,
129.75,66,63,0.25,0,65,
130.0,47,52,0.5,1,66,
130.0,66,63,0.5,0,66,e
130.5,54,56,0.5,1,66,
130.5,59,59,0.5,1,66,
130.5,63,61,0.5,1,66,
130.5,75,68,1.0,0,66,e
131.0,54,56,0.5,1,66,
131.0,59,59,0.5,1,66,
131.0,63,61,0.5,1,66,
131.5,54,56,0.5,1,66,
131.5,59,59,0.5,1,66,
131.5,63,61,0.5,1,66,
131.5,73,67,0.5,0,66,e
132.0,47,52,0.5,1,67,
132.0,71,66,0.5,0,67,e
132.5,54,56,0.5,1,67,
132.5,59,59,0.5,1,67,
132.5,63,61,0.5,1,67,
132.5,75,68,1.0,0,67,e
133.0,54,56,0.5,1,67,
133.0,59,59,0.5,1,67,
133.0,63,61,0.5,1,67,
133.5,54,56,0.5,1,67,
133.5,59,59,0.5,1,67,
133.5,63,61,0.5,1,67,
133.5,71,66,0.5,0,67,e
134.0,42,49,0.5,1,68,
134.0,70,65,0.5,0,68,e
134.5,54,56,0.5,1,68,
134.5,61,60,0.5,1,68,
134.5,64,62,0.5,1,68,
134.5,78,70,1.0,0,68,e
135.0,54,56,0.5,1,68,
135.0,61,60,0.5,1,68,
135.0,64,62,0.5,1,68,
135.5,54,56,0.5,1,68,
135.5,61,60,0.5,1,68,
135.5,64,62,0.5,1,68,
135.5,78,70,1.0,0,68,e
136.0,46,51,0.5,1,69,
136.5,54,56,0.5,1,69,
136.5,61,60,0.5,1,69,
136.5,64,62,0.5,1,69,
136.5,80,71,0.25,0,69,f
136.75,78,70,0.25,0,69,f
137.0,42,49,0.5,1,69,
137.0,76,69,0.25,0,69,f
137.25,75,68,0.25,0,69,f
137.5,54,56,0.5,1,69,
137.5,61,60,0.5,1,69,
137.5,64,62,0.5,1,69,
137.5,76,69,0.25,0,69,f
137.75,73,67,0.25,0,69,f
138.0,47,52,0.5,1,70,
138.0,71,66,0.5,0,70,e
138.5,54,56,0.5,1,70,
138.5,59,59,0.5,1,70,
138.5,63,61,0.5,1,70,
138.5,75,68,1.0,0,70,e
139.0,54,56,0.5,1,70,
139.0,59,59,0.5,1,70,
139.0,63,61,0.5,1,70,
139.5,54,56,0.5,1,70,
139.5,59,59,0.5,1,70,
139.5,63,61,0.5,1,70,
139.5,73,67,0.5,0,70,e
140.0,47,52,0.5,1,71,
140.0,71,66,0.5,0,71,e
140.5,54,56,0.5,1,71,
140.5,59,59,0.5,1,71,
140.5,63,61,0.5,1,71,
140.5,75,68,1.0,0,71,e
141.0,54,56,0.5,1,71,
141.0,59,59,0.5,1,71,
141.0,63,61,0.5,1,71,
141.5,54,56,0.5,1,71,
141.5,59,59,0.5,1,71,
141.5,63,61,0.5,1,71,
141.5,71,66,0.5,0,71,e
142.0,42,49,0.5,1,72,
142.0,70,65,0.5,0,72,f
142.5,54,56,0.5,1,72,
142.5,61,60,0.5,1,72,
142.5,64,62,0.5,1,72,
142.5,73,67,0.25,0,72,f
142.75,71,66,0.25,0,72,f
143.0,54,56,0.5,1,72,
143.0,61,60,0.5,1,72,
143.0,64,62,0.5,1,72,
143.0,70,65,0.25,0,72,f
143.25,71,66,0.25,0,72,f
143.5,54,56,0.5,1,72,
143.5,61,60,0.5,1,72,
143.5,64,62,0.5,1,72,
143.5,73,67,0.25,0,72,f
143.75,70,65,0.25,0,72,f
144.0,47,52,0.25,1,73,
144.0,71,66,0.5,0,73,f
144.25,59,59,0.25,1,73,
144.5,57,58,0.25,1,73,
144.75,55,57,0.25,1,73,
145.0,54,56,0.25,1,73,
145.25,52,55,0.25,1,73,
145.5,50,54,0.25,1,73,
145.75,49,53,0.25,1,73,
146.0,47,52,0.5,1,74,e
146.0,59,59,0.25,0,74,
146.0,62,61,0.25,0,74,
146.25,66,63,0.25,0,74,
146.5,50,54,1.0,1,74,e
146.5,59,59,0.25,0,74,
146.5,62,61,0.25,0,74,
146.75,66,63,0.25,0,74,
147.0,59,59,0.25,0,74,
147.0,62,61,0.25,0,74,
147.25,66,63,0.25,0,74,
147.5,49,53,0.5,1,74,e
147.5,59,59,0.25,0,74,
147.5,62,61,0.25,0,74,
147.75,66,63,0.25,0,74,
148.0,47,52,0.5,1,75,e
148.0,59,59,0.25,0,75,
148.0,62,61,0.25,0,75,
148.25,66,63,0.25,0,75,
148.5,50,54,1.0,1,75,e
148.5,59,59,0.25,0,75,
148.5,62,61,0.25,0,75,
148.75,66,63,0.25,0,75,
149.0,59,59,0.25,0,75,
149.0,62,61,0.25,0,75,
149.25,66,63,0.25,0,75,
149.5,47,52,0.5,1,75,e
149.5,59,59,0.25,0,75,
149.5,62,61,0.25,0,75,
149.75,66,63,0.25,0,75,
150.0,46,51,0.5,1,76,e
150.0,61,60,0.25,0,76,
150.0,64,62,0.25,0,76,
150.25,66,63,0.25,0,76,
150.5,54,56,1.0,1,76,e
150.5,61,60,0.25,0,76,
150.5,64,62,0.25,0,76,
150.75,66,63,0.25,0,76,
151.0,58,58,0.25,0,76,
151.0,61,60,0.25,0,76,
151.25,66,63,0.25,0,76,
151.5,54,56,1.0,1,76,e
151.5,58,58,0.25,0,76,
151.5,61,60,0.25,0,76,
151.75,66,63,0.25,0,76,
152.0,58,58,0.25,0,77,
152.0,61,60,0.25,0,77,
152.25,66,63,0.25,0,77,
152.5,55,57,0.25,1,77,f
152.5,58,58,0.25,0,77,
152.5,61,60,0.25,0,77,
152.75,54,56,0.25,1,77,f
152.75,66,63,0.25,0,77,
153.0,52,55,0.25,1,77,f
153.0,58,58,0.25,0,77,
153.0,61,60,0.25,0,77,
153.25,50,54,0.25,1,77,f
153.25,66,63,0.25,0,77,
153.5,52,55,0.25,1,77,f
153.5,58,58,0.25,0,77,
153.5,61,60,0.25,0,77,
153.75,49,53,0.25,1,77,f
153.75,66,63,0.25,0,77,
154.0,47,52,0.5,1,78,e
154.0,59,59,0.25,0,78,
154.0,62,61,0.25,0,78,
154.25,66,63,0.25,0,78,
154.5,50,54,1.0,1,78,e
154.5,59,59,0.25,0,78,
154.5,62,61,0.25,0,78,
154.75,66,63,0.25,0,78,
155.0,59,59,0.25,0,78,
155.0,65,62,0.25,0,78,
155.25,68,64,0.25,0,78,
155.5,50,54,0.5,1,78,e
155.5,59,59,0.25,0,78,
155.5,65,62,0.25,0,78,
155.75,68,64,0.25,0,78,
156.0,49,53,0.5,1,79,f
156.0,64,62,0.25,0,79,
156.0,67,64,0.25,0,79,
156.25,69,65,0.25,0,79,
156.5,52,55,0.25,1,79,f
156.5,64,62,0.25,0,79,
156.5,67,64,0.25,0,79,
156.75,50,54,0.25,1,79,f
156.75,69,65,0.25,0,79,
157.0,49,53,0.25,1,79,f
157.0,64,62,0.25,0,79,
157.0,67,64,0.25,0,79,
157.25,50,54,0.25,1,79,f
157.25,69,65,0.25,0,79,
157.5,52,55,0.25,1,79,f
157.5,64,62,0.25,0,79,
157.5,67,64,0.25,0,79,
157.75,49,53,0.25,1,79,f
157.75,69,65,0.25,0,79,
158.0,50,54,0.5,1,80,e
158.0,62,61,0.25,0,80,
158.0,66,63,0.25,0,80,
158.25,69,65,0.25,0,80,
158.5,54,56,1.0,1,80,e
158.5,62,61,0.25,0,80,
158.5,66,63,0.25,0,80,
158.75,69,65,0.25,0,80,
159.0,63,61,0.25,0,80,
159.0,69,65,0.25,0,80,
159.25,72,66,0.25,0,80,
